kind,oq,q,rvnm,sort,status,stcd,stnm,stype,tm,websiteid,wptn,z
1,0,1120,资水,320,1,61508600,沙头(二),0,1786201200000,5,4,29.17
1,0,1110,资水,320,1,61508600,沙头(二),0,1786204800000,5,4,29.15
1,0,1100,资水,320,1,61508600,沙头(二),0,1786208400000,5,4,29.13
1,0,1070,资水,320,1,61508600,沙头(二),0,1786212000000,5,4,29.1
