kind,oq,q,rvnm,sort,status,stcd,stnm,stype,tm,websiteid,wptn,z
1,0,0,长江中游,140,1,61505001,三不管,0,1786201200000,5,4,33.47
1,0,0,长江中游,140,1,61505001,三不管,0,1786204800000,5,4,33.44
1,0,0,长江中游,140,1,61505001,三不管,0,1786208400000,5,4,33.41
1,0,0,长江中游,140,1,61505001,三不管,0,1786212000000,5,4,33.38
1,0,0,长江中游,140,1,61505001,三不管,0,1786215600000,5,4,33.34
1,0,0,长江中游,140,1,61505001,三不管,0,1786219200000,5,4,33.3
1,0,0,长江中游,140,1,61505001,三不管,0,1786222800000,5,4,33.28
1,0,0,长江中游,140,1,61505001,三不管,0,1786226400000,5,4,33.24
1,0,0,长江中游,140,1,61505001,三不管,0,1786230000000,5,4,33.21
