kind,rvnm,showdp,sort,sortall,sortw1,sortw2,sortw3,sortwdp,status,stcd,stnm,stype,tm,websiteid,wptn,z
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786201200000,6,5,42.020
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786204800000,6,4,41.860
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786208400000,6,4,41.730
1,长江,0,22,0,0,0,0,0,1,60107337,红花套,0,1786212000000,6,4,41.630
