kind,oq,q,rvnm,sort,status,stcd,stnm,stype,tm,websiteid,wptn,z
1,0,0,湘江(东支),370,1,61509820,湘阴,0,1786201200000,5,6,27.46
1,0,0,湘江(东支),370,1,61509820,湘阴,0,1786204800000,5,5,27.47
1,0,0,湘江(东支),370,1,61509820,湘阴,0,1786208400000,5,5,27.49
