kind,oq,q,rvnm,sort,status,stcd,stnm,stype,tm,websiteid,wptn,z
1,0,0,长江中游,80,1,61502800,梅田湖,0,1786201200000,5,4,31.14
1,0,0,长江中游,80,1,61502800,梅田湖,0,1786204800000,5,4,31.11
1,0,0,长江中游,80,1,61502800,梅田湖,0,1786208400000,5,4,31.09
1,0,0,长江中游,80,1,61502800,梅田湖,0,1786212000000,5,4,31.07
1,0,0,长江中游,80,1,61502800,梅田湖,0,1786215600000,5,4,31.05
1,0,0,长江中游,80,1,61502800,梅田湖,0,1786219200000,5,4,31.03
1,0,0,长江中游,80,1,61502800,梅田湖,0,1786222800000,5,4,31.01
