kind,q,rvnm,showdp,sort,sortall,sortw1,sortw2,sortw3,sortwdp,status,stcd,stnm,stype,tm,websiteid,wptn,z
1,920.000,松滋河(西支),0,14,0,0,0,0,0,1,61500300,新江口,0,1786201200000,6,4,37.700
1,930.000,松滋河(西支),0,14,0,0,0,0,0,1,61500300,新江口,0,1786204800000,6,5,37.710
1,935.000,松滋河(西支),0,14,0,0,0,0,0,1,61500300,新江口,0,1786208400000,6,5,37.730
1,945.000,松滋河(西支),0,14,0,0,0,0,0,1,61500300,新江口,0,1786212000000,6,5,37.770
1,947.000,松滋河(西支),0,14,0,0,0,0,0,1,61500300,新江口,0,1786215600000,6,5,37.790
1,947.000,松滋河(西支),0,14,0,0,0,0,0,1,61500300,新江口,0,1786219200000,6,5,37.810
1,941.000,松滋河(西支),0,14,0,0,0,0,0,1,61500300,新江口,0,1786222800000,6,6,37.810
