kind,rvnm,showdp,sort,sortall,sortw1,sortw2,sortw3,sortwdp,status,stcd,stnm,stype,tm,websiteid,wptn,z
1,长江,0,1,0,0,0,0,0,1,60107350,宜都,0,1786201200000,6,5,40.800
1,长江,0,1,0,0,0,0,0,1,60107350,宜都,0,1786204800000,6,5,40.820
1,长江,0,1,0,0,0,0,0,1,60107350,宜都,0,1786208400000,6,4,40.770
1,长江,0,1,0,0,0,0,0,1,60107350,宜都,0,1786212000000,6,4,40.680
1,长江,0,1,0,0,0,0,0,1,60107350,宜都,0,1786215600000,6,4,40.620
