kind,oq,q,rvnm,sort,status,stcd,stnm,stype,tm,websiteid,wptn,z
1,0,0,东洞庭湖,390,1,61511000,鹿角,0,1786201200000,5,6,27.33
1,0,0,东洞庭湖,390,1,61511000,鹿角,0,1786204800000,5,4,27.32
