kind,oq,q,rvnm,sort,status,stcd,stnm,stype,tm,websiteid,wptn,z
1,0,1240,澧水,110,1,61503800,石龟山,1,1786201200000,5,4,32.71
1,0,1240,澧水,110,1,61503800,石龟山,1,1786204800000,5,4,32.69
1,0,1210,澧水,110,1,61503800,石龟山,1,1786208400000,5,4,32.66
1,0,1220,澧水,110,1,61503800,石龟山,1,1786212000000,5,4,32.64
1,0,1210,澧水,110,1,61503800,石龟山,1,1786215600000,5,4,32.6
1,0,1190,澧水,110,1,61503800,石龟山,1,1786219200000,5,4,32.58
