kind,rvnm,showdp,sort,sortall,sortw1,sortw2,sortw3,sortwdp,status,stcd,stnm,stype,tm,websiteid,wptn,z
1,荆江,0,26,0,0,0,0,0,1,60107403,荆12,0,1786201200000,6,5,36.780
1,荆江,0,26,0,0,0,0,0,1,60107403,荆12,0,1786204800000,6,5,36.870
1,荆江,0,26,0,0,0,0,0,1,60107403,荆12,0,1786208400000,6,5,36.930
1,荆江,0,26,0,0,0,0,0,1,60107403,荆12,0,1786212000000,6,4,36.920
1,荆江,0,26,0,0,0,0,0,1,60107403,荆12,0,1786215600000,6,4,36.890
