kind,rvnm,showdp,sort,sortall,sortw1,sortw2,sortw3,sortwdp,status,stcd,stnm,stype,tm,websiteid,wptn,z
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1786201200000,6,5,37.450
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1786204800000,6,5,37.550
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1786208400000,6,5,37.580
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1786212000000,6,4,37.570
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1786215600000,6,4,37.530
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1786219200000,6,4,37.490
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1786222800000,6,4,37.450
