kind,rvnm,showdp,sort,sortall,sortw1,sortw2,sortw3,sortwdp,status,stcd,stnm,stype,tm,websiteid,wptn,z
1,清江,0,12,0,0,0,0,0,1,61004000,长阳,0,1786201200000,6,4,78.060
1,清江,0,12,0,0,0,0,0,1,61004000,长阳,0,1786204800000,6,5,78.210
1,清江,0,12,0,0,0,0,0,1,61004000,长阳,0,1786208400000,6,5,78.410
1,清江,0,12,0,0,0,0,0,1,61004000,长阳,0,1786212000000,6,4,78.310
1,清江,0,12,0,0,0,0,0,1,61004000,长阳,0,1786215600000,6,4,78.040
1,清江,0,12,0,0,0,0,0,1,61004000,长阳,0,1786219200000,6,5,78.260
1,清江,0,12,0,0,0,0,0,1,61004000,长阳,0,1786222800000,6,4,78.000
1,清江,0,12,0,0,0,0,0,1,61004000,长阳,0,1786226400000,6,4,77.900
