kind,oq,q,rvnm,sort,status,stcd,stnm,stype,tm,websiteid,wptn,z
1,0,0,汉江,580,1,61804151,大同,0,1786201200000,5,6,39.26
1,0,0,汉江,580,1,61804151,大同,0,1786204800000,5,6,39.26
1,0,0,汉江,580,1,61804151,大同,0,1786208400000,5,6,39.26
1,0,0,汉江,580,1,61804151,大同,0,1786212000000,5,6,39.26
1,0,0,汉江,580,1,61804151,大同,0,1786215600000,5,4,39.25
1,0,0,汉江,580,1,61804151,大同,0,1786219200000,5,6,39.25
1,0,0,汉江,580,1,61804151,大同,0,1786222800000,5,6,39.25
1,0,0,汉江,580,1,61804151,大同,0,1786226400000,5,6,39.25
