q,rvnm,stcd,stnm,tm,wptn,z
9630,长江干流,60111300,螺山,1767193200000,6,18.620
9650,长江干流,60111300,螺山,1767229200000,6,18.630
9650,长江干流,60111300,螺山,1767236400000,6,18.630
9670,长江干流,60111300,螺山,1767240000000,5,18.640
9660,长江干流,60111300,螺山,1767243600000,6,18.640
9660,长江干流,60111300,螺山,1767247200000,6,18.640
9640,长江干流,60111300,螺山,1767250800000,5,18.650
9670,长江干流,60111300,螺山,1767254400000,4,18.640
9640,长江干流,60111300,螺山,1767258000000,5,18.650
9690,长江干流,60111300,螺山,1767261600000,6,18.650
9690,长江干流,60111300,螺山,1767265200000,6,18.650
9730,长江干流,60111300,螺山,1767268800000,6,18.650
9730,长江干流,60111300,螺山,1767272400000,6,18.650
9710,长江干流,60111300,螺山,1767276000000,5,18.660
9710,长江干流,60111300,螺山,1767279600000,6,18.660
9690,长江干流,60111300,螺山,1767283200000,5,18.670
9680,长江干流,60111300,螺山,1767286800000,6,18.670
9700,长江干流,60111300,螺山,1767290400000,4,18.660
9680,长江干流,60111300,螺山,1767294000000,5,18.670
9680,长江干流,60111300,螺山,1767297600000,6,18.670
9710,长江干流,60111300,螺山,1767301200000,5,18.680
9710,长江干流,60111300,螺山,1767304800000,6,18.680
9720,长江干流,60111300,螺山,1767308400000,4,18.670
9760,长江干流,60111300,螺山,1767315600000,4,18.670
9770,长江干流,60111300,螺山,1767322800000,5,18.690
9760,长江干流,60111300,螺山,1767326400000,6,18.690
9760,长江干流,60111300,螺山,1767330000000,6,18.690
9710,长江干流,60111300,螺山,1767333600000,6,18.690
9800,长江干流,60111300,螺山,1767337200000,6,18.690
9780,长江干流,60111300,螺山,1767340800000,5,18.700
9830,长江干流,60111300,螺山,1767344400000,6,18.700
9830,长江干流,60111300,螺山,1767348000000,6,18.700
9800,长江干流,60111300,螺山,1767351600000,5,18.710
9840,长江干流,60111300,螺山,1767355200000,6,18.710
9820,长江干流,60111300,螺山,1767358800000,5,18.720
9870,长江干流,60111300,螺山,1767362400000,6,18.720
9860,长江干流,60111300,螺山,1767366000000,6,18.720
9880,长江干流,60111300,螺山,1767369600000,5,18.730
9860,长江干流,60111300,螺山,1767373200000,5,18.740
9860,长江干流,60111300,螺山,1767376800000,6,18.740
9900,长江干流,60111300,螺山,1767380400000,6,18.740
9920,长江干流,60111300,螺山,1767384000000,5,18.750
9920,长江干流,60111300,螺山,1767387600000,6,18.750
9940,长江干流,60111300,螺山,1767391200000,5,18.760
9910,长江干流,60111300,螺山,1767394800000,5,18.770
9900,长江干流,60111300,螺山,1767402000000,6,18.770
9870,长江干流,60111300,螺山,1767409200000,5,18.780
9920,长江干流,60111300,螺山,1767412800000,6,18.780
9900,长江干流,60111300,螺山,1767416400000,5,18.790
9890,长江干流,60111300,螺山,1767420000000,6,18.790
9890,长江干流,60111300,螺山,1767423600000,6,18.790
9930,长江干流,60111300,螺山,1767427200000,6,18.790
9930,长江干流,60111300,螺山,1767430800000,6,18.790
9950,长江干流,60111300,螺山,1767434400000,5,18.800
9960,长江干流,60111300,螺山,1767438000000,6,18.800
9950,长江干流,60111300,螺山,1767441600000,6,18.800
9930,长江干流,60111300,螺山,1767445200000,5,18.810
9920,长江干流,60111300,螺山,1767448800000,6,18.810
9970,长江干流,60111300,螺山,1767452400000,6,18.810
9950,长江干流,60111300,螺山,1767456000000,5,18.820
9940,长江干流,60111300,螺山,1767459600000,6,18.820
9980,长江干流,60111300,螺山,1767463200000,6,18.820
9960,长江干流,60111300,螺山,1767470400000,5,18.830
9950,长江干流,60111300,螺山,1767474000000,6,18.830
9950,长江干流,60111300,螺山,1767477600000,6,18.830
9970,长江干流,60111300,螺山,1767481200000,5,18.840
9970,长江干流,60111300,螺山,1767488400000,6,18.840
9990,长江干流,60111300,螺山,1767495600000,5,18.850
9990,长江干流,60111300,螺山,1767499200000,6,18.850
9970,长江干流,60111300,螺山,1767502800000,5,18.860
9970,长江干流,60111300,螺山,1767506400000,6,18.860
10000,长江干流,60111300,螺山,1767510000000,4,18.850
10000,长江干流,60111300,螺山,1767513600000,5,18.860
9980,长江干流,60111300,螺山,1767517200000,5,18.870
9980,长江干流,60111300,螺山,1767520800000,6,18.870
长江干流,60111300,螺山,1767524400000,6,18.870
10000,长江干流,60111300,螺山,1767528000000,5,18.880
10000,长江干流,60111300,螺山,1767531600000,6,18.880
10000,长江干流,60111300,螺山,1767535200000,6,18.880
10100,长江干流,60111300,螺山,1767538800000,5,18.890
10100,长江干流,60111300,螺山,1767542400000,6,18.890
10100,长江干流,60111300,螺山,1767549600000,6,18.900
10100,长江干流,60111300,螺山,1767553200000,6,18.900
10100,长江干流,60111300,螺山,1767556800000,6,18.900
10100,长江干流,60111300,螺山,1767560400000,6,18.900
10100,长江干流,60111300,螺山,1767564000000,5,18.910
10100,长江干流,60111300,螺山,1767567600000,5,18.920
10100,长江干流,60111300,螺山,1767578400000,6,18.920
10100,长江干流,60111300,螺山,1767582000000,6,18.920
10100,长江干流,60111300,螺山,1767592800000,5,18.920
10100,长江干流,60111300,螺山,1767607200000,5,18.930
10200,长江干流,60111300,螺山,1767610800000,6,18.930
10200,长江干流,60111300,螺山,1767614400000,6,18.930
10200,长江干流,60111300,螺山,1767618000000,6,18.930
10200,长江干流,60111300,螺山,1767621600000,6,18.930
10100,长江干流,60111300,螺山,1767625200000,5,18.940
10200,长江干流,60111300,螺山,1767628800000,6,18.940
10200,长江干流,60111300,螺山,1767632400000,5,18.950
10200,长江干流,60111300,螺山,1767636000000,6,18.950
10200,长江干流,60111300,螺山,1767639600000,6,18.950
10100,长江干流,60111300,螺山,1767643200000,5,18.960
10200,长江干流,60111300,螺山,1767646800000,6,18.960
10200,长江干流,60111300,螺山,1767650400000,6,18.960
10200,长江干流,60111300,螺山,1767654000000,6,18.960
10100,长江干流,60111300,螺山,1767661200000,5,18.970
10200,长江干流,60111300,螺山,1767668400000,6,18.960
10100,长江干流,60111300,螺山,1767672000000,5,18.970
10200,长江干流,60111300,螺山,1767675600000,4,18.960
10200,长江干流,60111300,螺山,1767679200000,5,18.970
10200,长江干流,60111300,螺山,1767682800000,6,18.970
10200,长江干流,60111300,螺山,1767686400000,6,18.970
10100,长江干流,60111300,螺山,1767690000000,6,18.970
10200,长江干流,60111300,螺山,1767693600000,4,18.960
10100,长江干流,60111300,螺山,1767697200000,5,18.970
10100,长江干流,60111300,螺山,1767700800000,6,18.970
10200,长江干流,60111300,螺山,1767704400000,6,18.970
10200,长江干流,60111300,螺山,1767708000000,6,18.970
10200,长江干流,60111300,螺山,1767711600000,6,18.970
10200,长江干流,60111300,螺山,1767715200000,5,18.980
10200,长江干流,60111300,螺山,1767718800000,4,18.970
10200,长江干流,60111300,螺山,1767722400000,5,18.980
10200,长江干流,60111300,螺山,1767726000000,6,18.980
10200,长江干流,60111300,螺山,1767729600000,6,18.980
10200,长江干流,60111300,螺山,1767733200000,4,18.970
10100,长江干流,60111300,螺山,1767736800000,5,18.980
10100,长江干流,60111300,螺山,1767740400000,6,18.980
10100,长江干流,60111300,螺山,1767747600000,6,18.980
10200,长江干流,60111300,螺山,1767754800000,4,18.970
10100,长江干流,60111300,螺山,1767758400000,5,18.980
10100,长江干流,60111300,螺山,1767762000000,4,18.970
10100,长江干流,60111300,螺山,1767765600000,5,18.980
10100,长江干流,60111300,螺山,1767769200000,4,18.970
10100,长江干流,60111300,螺山,1767772800000,6,18.970
10100,长江干流,60111300,螺山,1767776400000,6,18.970
10100,长江干流,60111300,螺山,1767780000000,6,18.970
10100,长江干流,60111300,螺山,1767783600000,6,18.970
10100,长江干流,60111300,螺山,1767787200000,6,18.970
10100,长江干流,60111300,螺山,1767790800000,6,18.970
10100,长江干流,60111300,螺山,1767794400000,6,18.970
10100,长江干流,60111300,螺山,1767798000000,6,18.970
10100,长江干流,60111300,螺山,1767801600000,6,18.970
10200,长江干流,60111300,螺山,1767805200000,4,18.960
10100,长江干流,60111300,螺山,1767808800000,5,18.970
10100,长江干流,60111300,螺山,1767812400000,6,18.970
10100,长江干流,60111300,螺山,1767816000000,6,18.970
10100,长江干流,60111300,螺山,1767819600000,6,18.970
