rvnm,stcd,stnm,tm,wptn,z
陆水,61705000,陆水水库(坝上),1772295300000,6,48.190
陆水,61705000,陆水水库(坝上),1772296800000,6,48.190
陆水,61705000,陆水水库(坝上),1772297400000,6,48.190
陆水,61705000,陆水水库(坝上),1772299200000,6,48.200
陆水,61705000,陆水水库(坝上),1772300400000,6,48.200
陆水,61705000,陆水水库(坝上),1772301000000,6,48.200
陆水,61705000,陆水水库(坝上),1772302800000,6,48.200
陆水,61705000,陆水水库(坝上),1772304600000,6,48.200
陆水,61705000,陆水水库(坝上),1772305500000,6,48.210
陆水,61705000,陆水水库(坝上),1772306700000,6,48.210
陆水,61705000,陆水水库(坝上),1772307600000,6,48.210
陆水,61705000,陆水水库(坝上),1772308200000,6,48.220
陆水,61705000,陆水水库(坝上),1772309700000,6,48.220
陆水,61705000,陆水水库(坝上),1772310900000,6,48.220
陆水,61705000,陆水水库(坝上),1772311800000,6,48.220
陆水,61705000,陆水水库(坝上),1772313600000,6,48.220
陆水,61705000,陆水水库(坝上),1772314200000,6,48.220
陆水,61705000,陆水水库(坝上),1772315400000,5,48.230
陆水,61705000,陆水水库(坝上),1772316600000,6,48.230
陆水,61705000,陆水水库(坝上),1772317800000,6,48.230
陆水,61705000,陆水水库(坝上),1772319000000,6,48.230
陆水,61705000,陆水水库(坝上),1772320500000,5,48.240
陆水,61705000,陆水水库(坝上),1772321700000,6,48.240
陆水,61705000,陆水水库(坝上),1772322600000,6,48.240
陆水,61705000,陆水水库(坝上),1772331300000,4,48.250
陆水,61705000,陆水水库(坝上),1772339100000,6,48.270
陆水,61705000,陆水水库(坝上),1772342700000,6,48.270
陆水,61705000,陆水水库(坝上),1772346000000,6,48.280
陆水,61705000,陆水水库(坝上),1772348400000,6,48.280
陆水,61705000,陆水水库(坝上),1772350200000,6,48.280
陆水,61705000,陆水水库(坝上),1772351400000,6,48.280
陆水,61705000,陆水水库(坝上),1772353800000,6,48.290
陆水,61705000,陆水水库(坝上),1772355000000,6,48.290
陆水,61705000,陆水水库(坝上),1772357100000,6,48.290
陆水,61705000,陆水水库(坝上),1772358300000,6,48.300
陆水,61705000,陆水水库(坝上),1772358600000,6,48.300
陆水,61705000,陆水水库(坝上),1772360100000,6,48.300
陆水,61705000,陆水水库(坝上),1772361600000,5,48.310
陆水,61705000,陆水水库(坝上),1772362500000,6,48.310
陆水,61705000,陆水水库(坝上),1772364000000,6,48.310
陆水,61705000,陆水水库(坝上),1772364900000,6,48.310
陆水,61705000,陆水水库(坝上),1772365800000,4,48.310
陆水,61705000,陆水水库(坝上),1772368500000,6,48.330
陆水,61705000,陆水水库(坝上),1772371200000,6,48.340
陆水,61705000,陆水水库(坝上),1772373000000,5,48.350
陆水,61705000,陆水水库(坝上),1772374500000,6,48.350
陆水,61705000,陆水水库(坝上),1772376000000,6,48.350
陆水,61705000,陆水水库(坝上),1772376600000,5,48.360
陆水,61705000,陆水水库(坝上),1772378400000,6,48.370
陆水,61705000,陆水水库(坝上),1772379600000,6,48.370
陆水,61705000,陆水水库(坝上),1772380200000,6,48.370
陆水,61705000,陆水水库(坝上),1772382300000,6,48.380
陆水,61705000,陆水水库(坝上),1772383800000,6,48.390
陆水,61705000,陆水水库(坝上),1772385000000,6,48.390
陆水,61705000,陆水水库(坝上),1772386500000,6,48.400
陆水,61705000,陆水水库(坝上),1772387400000,5,48.410
陆水,61705000,陆水水库(坝上),1772389500000,6,48.420
陆水,61705000,陆水水库(坝上),1772391000000,6,48.420
陆水,61705000,陆水水库(坝上),1772392500000,6,48.430
陆水,61705000,陆水水库(坝上),1772393700000,6,48.430
陆水,61705000,陆水水库(坝上),1772394600000,6,48.440
陆水,61705000,陆水水库(坝上),1772396100000,6,48.440
陆水,61705000,陆水水库(坝上),1772397600000,6,48.450
陆水,61705000,陆水水库(坝上),1772398200000,6,48.450
陆水,61705000,陆水水库(坝上),1772400300000,6,48.460
陆水,61705000,陆水水库(坝上),1772401200000,6,48.460
陆水,61705000,陆水水库(坝上),1772401800000,6,48.470
陆水,61705000,陆水水库(坝上),1772403600000,6,48.470
陆水,61705000,陆水水库(坝上),1772404800000,6,48.480
陆水,61705000,陆水水库(坝上),1772405400000,6,48.480
陆水,61705000,陆水水库(坝上),1772407200000,6,48.490
陆水,61705000,陆水水库(坝上),1772408700000,6,48.490
陆水,61705000,陆水水库(坝上),1772416200000,5,48.520
陆水,61705000,陆水水库(坝上),1772424300000,6,48.540
陆水,61705000,陆水水库(坝上),1772428800000,6,48.550
陆水,61705000,陆水水库(坝上),1772432100000,6,48.550
陆水,61705000,陆水水库(坝上),1772436300000,6,48.560
陆水,61705000,陆水水库(坝上),1772437800000,6,48.560
陆水,61705000,陆水水库(坝上),1772441400000,6,48.570
陆水,61705000,陆水水库(坝上),1772445000000,6,48.580
陆水,61705000,陆水水库(坝上),1772447700000,5,48.590
陆水,61705000,陆水水库(坝上),1772449800000,6,48.600
陆水,61705000,陆水水库(坝上),1772451900000,4,48.600
陆水,61705000,陆水水库(坝上),1772455500000,5,48.620
陆水,61705000,陆水水库(坝上),1772459400000,6,48.620
陆水,61705000,陆水水库(坝上),1772462400000,6,48.630
陆水,61705000,陆水水库(坝上),1772464800000,6,48.640
陆水,61705000,陆水水库(坝上),1772466900000,6,48.640
陆水,61705000,陆水水库(坝上),1772470200000,6,48.650
陆水,61705000,陆水水库(坝上),1772473500000,6,48.660
陆水,61705000,陆水水库(坝上),1772476500000,6,48.670
陆水,61705000,陆水水库(坝上),1772479200000,5,48.680
陆水,61705000,陆水水库(坝上),1772481000000,6,48.680
陆水,61705000,陆水水库(坝上),1772482800000,5,48.690
陆水,61705000,陆水水库(坝上),1772484600000,6,48.690
陆水,61705000,陆水水库(坝上),1772487600000,5,48.700
陆水,61705000,陆水水库(坝上),1772489100000,6,48.700
陆水,61705000,陆水水库(坝上),1772490900000,6,48.700
陆水,61705000,陆水水库(坝上),1772491800000,6,48.700
陆水,61705000,陆水水库(坝上),1772493900000,6,48.710
陆水,61705000,陆水水库(坝上),1772495400000,6,48.710
陆水,61705000,陆水水库(坝上),1772502600000,5,48.720
陆水,61705000,陆水水库(坝上),1772510700000,6,48.710
陆水,61705000,陆水水库(坝上),1772515200000,6,48.700
陆水,61705000,陆水水库(坝上),1772517600000,6,48.690
陆水,61705000,陆水水库(坝上),1772521200000,4,48.680
陆水,61705000,陆水水库(坝上),1772523900000,6,48.690
陆水,61705000,陆水水库(坝上),1772526300000,6,48.680
陆水,61705000,陆水水库(坝上),1772529000000,6,48.680
陆水,61705000,陆水水库(坝上),1772531400000,6,48.680
陆水,61705000,陆水水库(坝上),1772534700000,6,48.670
陆水,61705000,陆水水库(坝上),1772536800000,6,48.670
陆水,61705000,陆水水库(坝上),1772538600000,6,48.670
陆水,61705000,陆水水库(坝上),1772542200000,4,48.660
陆水,61705000,陆水水库(坝上),1772546100000,4,48.650
陆水,61705000,陆水水库(坝上),1772549700000,6,48.650
陆水,61705000,陆水水库(坝上),1772553000000,6,48.640
陆水,61705000,陆水水库(坝上),1772555700000,4,48.640
陆水,61705000,陆水水库(坝上),1772558400000,4,48.640
陆水,61705000,陆水水库(坝上),1772558700000,5,48.660
陆水,61705000,陆水水库(坝上),1772560800000,5,48.660
陆水,61705000,陆水水库(坝上),1772564400000,6,48.660
陆水,61705000,陆水水库(坝上),1772566800000,6,48.660
陆水,61705000,陆水水库(坝上),1772568300000,5,48.670
陆水,61705000,陆水水库(坝上),1772570400000,6,48.670
陆水,61705000,陆水水库(坝上),1772572200000,6,48.670
陆水,61705000,陆水水库(坝上),1772574000000,6,48.670
陆水,61705000,陆水水库(坝上),1772575200000,6,48.670
陆水,61705000,陆水水库(坝上),1772577600000,6,48.680
陆水,61705000,陆水水库(坝上),1772578200000,6,48.680
陆水,61705000,陆水水库(坝上),1772580300000,6,48.690
陆水,61705000,陆水水库(坝上),1772581800000,6,48.690
陆水,61705000,陆水水库(坝上),1772589000000,5,48.680
陆水,61705000,陆水水库(坝上),1772596800000,6,48.660
陆水,61705000,陆水水库(坝上),1772600700000,4,48.650
陆水,61705000,陆水水库(坝上),1772603400000,6,48.650
陆水,61705000,陆水水库(坝上),1772603700000,4,48.640
陆水,61705000,陆水水库(坝上),1772607300000,6,48.640
陆水,61705000,陆水水库(坝上),1772609400000,6,48.640
陆水,61705000,陆水水库(坝上),1772611800000,6,48.640
陆水,61705000,陆水水库(坝上),1772614200000,4,48.620
陆水,61705000,陆水水库(坝上),1772617200000,6,48.620
陆水,61705000,陆水水库(坝上),1772618700000,6,48.620
陆水,61705000,陆水水库(坝上),1772621700000,6,48.620
陆水,61705000,陆水水库(坝上),1772624100000,6,48.610
陆水,61705000,陆水水库(坝上),1772625300000,5,48.610
陆水,61705000,陆水水库(坝上),1772629800000,6,48.600
陆水,61705000,陆水水库(坝上),1772632500000,6,48.600
陆水,61705000,陆水水库(坝上),1772635200000,6,48.600
陆水,61705000,陆水水库(坝上),1772637900000,6,48.590
陆水,61705000,陆水水库(坝上),1772640600000,4,48.590
陆水,61705000,陆水水库(坝上),1772643300000,6,48.600
陆水,61705000,陆水水库(坝上),1772646600000,5,48.600
陆水,61705000,陆水水库(坝上),1772649600000,6,48.600
陆水,61705000,陆水水库(坝上),1772652000000,4,48.600
陆水,61705000,陆水水库(坝上),1772653800000,6,48.600
陆水,61705000,陆水水库(坝上),1772655600000,6,48.610
陆水,61705000,陆水水库(坝上),1772657400000,6,48.610
陆水,61705000,陆水水库(坝上),1772659500000,6,48.610
陆水,61705000,陆水水库(坝上),1772661000000,6,48.610
陆水,61705000,陆水水库(坝上),1772663700000,6,48.620
陆水,61705000,陆水水库(坝上),1772664900000,6,48.620
陆水,61705000,陆水水库(坝上),1772667300000,6,48.620
陆水,61705000,陆水水库(坝上),1772668200000,6,48.620
陆水,61705000,陆水水库(坝上),1772676900000,4,48.590
陆水,61705000,陆水水库(坝上),1772684100000,6,48.580
陆水,61705000,陆水水库(坝上),1772688000000,6,48.560
陆水,61705000,陆水水库(坝上),1772690400000,6,48.560
陆水,61705000,陆水水库(坝上),1772694000000,6,48.550
陆水,61705000,陆水水库(坝上),1772696400000,6,48.550
陆水,61705000,陆水水库(坝上),1772699100000,6,48.540
陆水,61705000,陆水水库(坝上),1772702100000,6,48.540
陆水,61705000,陆水水库(坝上),1772704500000,6,48.530
陆水,61705000,陆水水库(坝上),1772707800000,6,48.520
陆水,61705000,陆水水库(坝上),1772715900000,6,48.520
陆水,61705000,陆水水库(坝上),1772719200000,6,48.510
陆水,61705000,陆水水库(坝上),1772722200000,6,48.510
陆水,61705000,陆水水库(坝上),1772725800000,6,48.520
陆水,61705000,陆水水库(坝上),1772733600000,4,48.540
陆水,61705000,陆水水库(坝上),1772738400000,6,48.560
陆水,61705000,陆水水库(坝上),1772740500000,6,48.560
陆水,61705000,陆水水库(坝上),1772742900000,6,48.570
陆水,61705000,陆水水库(坝上),1772745000000,6,48.570
陆水,61705000,陆水水库(坝上),1772747100000,6,48.580
陆水,61705000,陆水水库(坝上),1772749200000,6,48.580
陆水,61705000,陆水水库(坝上),1772753100000,6,48.590
陆水,61705000,陆水水库(坝上),1772754600000,6,48.600
陆水,61705000,陆水水库(坝上),1772764500000,5,48.580
陆水,61705000,陆水水库(坝上),1772770200000,5,48.580
陆水,61705000,陆水水库(坝上),1772774100000,6,48.570
陆水,61705000,陆水水库(坝上),1772775900000,6,48.570
陆水,61705000,陆水水库(坝上),1772780400000,6,48.550
陆水,61705000,陆水水库(坝上),1772781000000,4,48.540
陆水,61705000,陆水水库(坝上),1772784600000,6,48.540
陆水,61705000,陆水水库(坝上),1772787000000,6,48.540
陆水,61705000,陆水水库(坝上),1772789700000,6,48.530
陆水,61705000,陆水水库(坝上),1772791800000,5,48.530
陆水,61705000,陆水水库(坝上),1772794200000,6,48.520
陆水,61705000,陆水水库(坝上),1772796000000,6,48.510
陆水,61705000,陆水水库(坝上),1772797200000,6,48.510
陆水,61705000,陆水水库(坝上),1772801100000,6,48.500
陆水,61705000,陆水水库(坝上),1772804400000,6,48.500
陆水,61705000,陆水水库(坝上),1772807100000,6,48.490
陆水,61705000,陆水水库(坝上),1772809200000,6,48.480
陆水,61705000,陆水水库(坝上),1772811900000,6,48.480
陆水,61705000,陆水水库(坝上),1772814300000,5,48.490
陆水,61705000,陆水水库(坝上),1772817300000,6,48.480
陆水,61705000,陆水水库(坝上),1772819100000,6,48.480
陆水,61705000,陆水水库(坝上),1772822100000,6,48.490
陆水,61705000,陆水水库(坝上),1772824200000,6,48.490
陆水,61705000,陆水水库(坝上),1772826000000,6,48.490
陆水,61705000,陆水水库(坝上),1772828400000,6,48.490
陆水,61705000,陆水水库(坝上),1772830200000,6,48.500
陆水,61705000,陆水水库(坝上),1772832000000,6,48.500
陆水,61705000,陆水水库(坝上),1772833500000,6,48.500
陆水,61705000,陆水水库(坝上),1772835600000,6,48.500
陆水,61705000,陆水水库(坝上),1772837100000,6,48.500
陆水,61705000,陆水水库(坝上),1772838900000,6,48.500
陆水,61705000,陆水水库(坝上),1772840400000,6,48.500
陆水,61705000,陆水水库(坝上),1772841000000,6,48.500
陆水,61705000,陆水水库(坝上),1772850900000,6,48.500
陆水,61705000,陆水水库(坝上),1772856300000,4,48.490
陆水,61705000,陆水水库(坝上),1772859600000,6,48.490
陆水,61705000,陆水水库(坝上),1772862300000,6,48.490
陆水,61705000,陆水水库(坝上),1772864100000,6,48.490
陆水,61705000,陆水水库(坝上),1772866200000,6,48.490
陆水,61705000,陆水水库(坝上),1772868300000,6,48.490
陆水,61705000,陆水水库(坝上),1772869500000,6,48.490
陆水,61705000,陆水水库(坝上),1772871600000,6,48.490
陆水,61705000,陆水水库(坝上),1772873100000,6,48.490
陆水,61705000,陆水水库(坝上),1772875200000,6,48.490
陆水,61705000,陆水水库(坝上),1772876700000,6,48.490
陆水,61705000,陆水水库(坝上),1772877000000,6,48.490
陆水,61705000,陆水水库(坝上),1772878800000,6,48.490
陆水,61705000,陆水水库(坝上),1772880300000,6,48.490
陆水,61705000,陆水水库(坝上),1772881800000,5,48.500
陆水,61705000,陆水水库(坝上),1772882700000,6,48.500
陆水,61705000,陆水水库(坝上),1772883900000,6,48.500
陆水,61705000,陆水水库(坝上),1772884200000,6,48.500
陆水,61705000,陆水水库(坝上),1772887500000,6,48.500
陆水,61705000,陆水水库(坝上),1772889900000,6,48.510
陆水,61705000,陆水水库(坝上),1772891400000,6,48.510
陆水,61705000,陆水水库(坝上),1772893200000,6,48.510
陆水,61705000,陆水水库(坝上),1772894400000,6,48.510
陆水,61705000,陆水水库(坝上),1772895000000,6,48.510
陆水,61705000,陆水水库(坝上),1772897100000,6,48.520
陆水,61705000,陆水水库(坝上),1772898300000,6,48.520
陆水,61705000,陆水水库(坝上),1772898600000,6,48.520
陆水,61705000,陆水水库(坝上),1772900700000,5,48.530
陆水,61705000,陆水水库(坝上),1772901900000,6,48.530
陆水,61705000,陆水水库(坝上),1772903400000,6,48.530
陆水,61705000,陆水水库(坝上),1772904300000,6,48.530
陆水,61705000,陆水水库(坝上),1772905500000,6,48.530
陆水,61705000,陆水水库(坝上),1772907600000,6,48.540
陆水,61705000,陆水水库(坝上),1772909400000,6,48.540
陆水,61705000,陆水水库(坝上),1772910900000,6,48.540
陆水,61705000,陆水水库(坝上),1772912100000,6,48.540
陆水,61705000,陆水水库(坝上),1772912700000,5,48.550
陆水,61705000,陆水水库(坝上),1772914500000,6,48.550
陆水,61705000,陆水水库(坝上),1772916000000,6,48.550
陆水,61705000,陆水水库(坝上),1772916600000,6,48.550
陆水,61705000,陆水水库(坝上),1772918400000,6,48.550
陆水,61705000,陆水水库(坝上),1772919300000,6,48.550
陆水,61705000,陆水水库(坝上),1772919900000,6,48.550
陆水,61705000,陆水水库(坝上),1772921700000,6,48.550
陆水,61705000,陆水水库(坝上),1772922900000,6,48.550
陆水,61705000,陆水水库(坝上),1772923800000,6,48.550
陆水,61705000,陆水水库(坝上),1772925600000,6,48.560
陆水,61705000,陆水水库(坝上),1772926500000,6,48.560
陆水,61705000,陆水水库(坝上),1772927400000,6,48.560
陆水,61705000,陆水水库(坝上),1772936100000,6,48.560
陆水,61705000,陆水水库(坝上),1772943300000,6,48.560
陆水,61705000,陆水水库(坝上),1772946900000,6,48.560
陆水,61705000,陆水水库(坝上),1772949300000,6,48.560
陆水,61705000,陆水水库(坝上),1772951700000,6,48.560
陆水,61705000,陆水水库(坝上),1772954700000,6,48.560
陆水,61705000,陆水水库(坝上),1772955900000,6,48.560
陆水,61705000,陆水水库(坝上),1772958000000,6,48.560
陆水,61705000,陆水水库(坝上),1772959500000,6,48.560
陆水,61705000,陆水水库(坝上),1772961600000,6,48.570
陆水,61705000,陆水水库(坝上),1772963100000,6,48.570
陆水,61705000,陆水水库(坝上),1772964900000,5,48.580
陆水,61705000,陆水水库(坝上),1772966400000,4,48.570
陆水,61705000,陆水水库(坝上),1772967000000,5,48.580
陆水,61705000,陆水水库(坝上),1772968800000,6,48.570
陆水,61705000,陆水水库(坝上),1772969700000,6,48.580
陆水,61705000,陆水水库(坝上),1772970600000,6,48.580
陆水,61705000,陆水水库(坝上),1772973600000,6,48.580
陆水,61705000,陆水水库(坝上),1772976000000,6,48.580
陆水,61705000,陆水水库(坝上),1772977800000,6,48.590
陆水,61705000,陆水水库(坝上),1772979600000,6,48.590
陆水,61705000,陆水水库(坝上),1772980800000,6,48.600
陆水,61705000,陆水水库(坝上),1772981400000,6,48.600
陆水,61705000,陆水水库(坝上),1772983500000,6,48.600
陆水,61705000,陆水水库(坝上),1772984700000,6,48.600
陆水,61705000,陆水水库(坝上),1772986500000,6,48.600
陆水,61705000,陆水水库(坝上),1772988300000,6,48.600
陆水,61705000,陆水水库(坝上),1772990100000,6,48.600
陆水,61705000,陆水水库(坝上),1772991300000,6,48.600
陆水,61705000,陆水水库(坝上),1772992200000,6,48.610
陆水,61705000,陆水水库(坝上),1772994300000,6,48.610
陆水,61705000,陆水水库(坝上),1772995800000,4,48.600
陆水,61705000,陆水水库(坝上),1772997900000,6,48.620
陆水,61705000,陆水水库(坝上),1772998800000,6,48.620
陆水,61705000,陆水水库(坝上),1772999400000,6,48.620
陆水,61705000,陆水水库(坝上),1773001200000,6,48.620
陆水,61705000,陆水水库(坝上),1773002700000,6,48.620
陆水,61705000,陆水水库(坝上),1773004500000,6,48.630
陆水,61705000,陆水水库(坝上),1773005100000,6,48.630
陆水,61705000,陆水水库(坝上),1773006300000,6,48.630
陆水,61705000,陆水水库(坝上),1773008100000,6,48.630
陆水,61705000,陆水水库(坝上),1773009300000,6,48.630
陆水,61705000,陆水水库(坝上),1773010200000,6,48.630
陆水,61705000,陆水水库(坝上),1773012000000,6,48.640
陆水,61705000,陆水水库(坝上),1773012900000,6,48.640
陆水,61705000,陆水水库(坝上),1773013800000,6,48.640
陆水,61705000,陆水水库(坝上),1773024300000,6,48.640
陆水,61705000,陆水水库(坝上),1773030900000,6,48.640
陆水,61705000,陆水水库(坝上),1773034500000,6,48.640
陆水,61705000,陆水水库(坝上),1773038100000,5,48.640
