q,rvnm,stcd,stnm,tm,wptn,z
18200,长江干流,60107400,枝城,1751266800000,4,41.180
23500,长江干流,60107400,枝城,1751335200000,5,42.250
23600,长江干流,60107400,枝城,1751338800000,5,42.270
23400,长江干流,60107400,枝城,1751342400000,6,42.270
22300,长江干流,60107400,枝城,1751346000000,4,42.150
21800,长江干流,60107400,枝城,1751349600000,4,42.070
21300,长江干流,60107400,枝城,1751353200000,4,41.990
21300,长江干流,60107400,枝城,1751356800000,4,41.960
21400,长江干流,60107400,枝城,1751360400000,6,41.960
21900,长江干流,60107400,枝城,1751364000000,5,42.010
22800,长江干流,60107400,枝城,1751367600000,5,42.120
23500,长江干流,60107400,枝城,1751371200000,5,42.230
24100,长江干流,60107400,枝城,1751374800000,5,42.330
24600,长江干流,60107400,枝城,1751378400000,5,42.420
24800,长江干流,60107400,枝城,1751382000000,5,42.480
25000,长江干流,60107400,枝城,1751385600000,5,42.540
25100,长江干流,60107400,枝城,1751389200000,5,42.570
25200,长江干流,60107400,枝城,1751392800000,5,42.620
24500,长江干流,60107400,枝城,1751396400000,4,42.560
23900,长江干流,60107400,枝城,1751400000000,4,42.500
23300,长江干流,60107400,枝城,1751403600000,4,42.430
23000,长江干流,60107400,枝城,1751407200000,4,42.370
22800,长江干流,60107400,枝城,1751410800000,4,42.330
22400,长江干流,60107400,枝城,1751418000000,4,42.260
22400,长江干流,60107400,枝城,1751425200000,4,42.230
22100,长江干流,60107400,枝城,1751428800000,4,42.200
21300,长江干流,60107400,枝城,1751432400000,4,42.100
20800,长江干流,60107400,枝城,1751436000000,4,42.010
20600,长江干流,60107400,枝城,1751439600000,4,41.950
20500,长江干流,60107400,枝城,1751443200000,4,41.910
20400,长江干流,60107400,枝城,1751446800000,4,41.870
20800,长江干流,60107400,枝城,1751450400000,5,41.890
21800,长江干流,60107400,枝城,1751454000000,5,42.010
22900,长江干流,60107400,枝城,1751457600000,5,42.160
23700,长江干流,60107400,枝城,1751461200000,5,42.280
24100,长江干流,60107400,枝城,1751464800000,5,42.360
24400,长江干流,60107400,枝城,1751468400000,5,42.430
24800,长江干流,60107400,枝城,1751472000000,5,42.510
24900,长江干流,60107400,枝城,1751475600000,5,42.550
25000,长江干流,60107400,枝城,1751479200000,5,42.590
24200,长江干流,60107400,枝城,1751482800000,4,42.530
23500,长江干流,60107400,枝城,1751486400000,4,42.450
