rvnm,stcd,stnm,tm,wptn,z
陆水,61705000,陆水水库(坝上),1774972800000,6,49.080
陆水,61705000,陆水水库(坝上),1774977000000,6,49.090
陆水,61705000,陆水水库(坝上),1774980000000,6,49.100
陆水,61705000,陆水水库(坝上),1774984200000,6,49.120
陆水,61705000,陆水水库(坝上),1774986600000,6,49.130
陆水,61705000,陆水水库(坝上),1774989900000,6,49.140
陆水,61705000,陆水水库(坝上),1774992600000,6,49.150
陆水,61705000,陆水水库(坝上),1774994400000,6,49.150
陆水,61705000,陆水水库(坝上),1774996800000,6,49.160
陆水,61705000,陆水水库(坝上),1774998600000,6,49.160
陆水,61705000,陆水水库(坝上),1775000700000,6,49.170
陆水,61705000,陆水水库(坝上),1775009700000,6,49.200
陆水,61705000,陆水水库(坝上),1775019600000,6,49.230
陆水,61705000,陆水水库(坝上),1775025900000,6,49.240
陆水,61705000,陆水水库(坝上),1775030400000,6,49.260
陆水,61705000,陆水水库(坝上),1775035800000,6,49.270
陆水,61705000,陆水水库(坝上),1775039400000,6,49.280
陆水,61705000,陆水水库(坝上),1775042400000,6,49.280
陆水,61705000,陆水水库(坝上),1775046600000,6,49.300
陆水,61705000,陆水水库(坝上),1775052000000,6,49.310
陆水,61705000,陆水水库(坝上),1775057400000,6,49.320
陆水,61705000,陆水水库(坝上),1775061000000,6,49.330
陆水,61705000,陆水水库(坝上),1775064000000,6,49.340
陆水,61705000,陆水水库(坝上),1775067600000,6,49.340
陆水,61705000,陆水水库(坝上),1775071800000,6,49.350
陆水,61705000,陆水水库(坝上),1775074500000,6,49.360
陆水,61705000,陆水水库(坝上),1775077200000,6,49.370
陆水,61705000,陆水水库(坝上),1775079900000,6,49.370
陆水,61705000,陆水水库(坝上),1775082000000,6,49.370
陆水,61705000,陆水水库(坝上),1775084400000,4,49.370
陆水,61705000,陆水水库(坝上),1775086800000,6,49.380
陆水,61705000,陆水水库(坝上),1775091000000,6,49.390
陆水,61705000,陆水水库(坝上),1775101200000,6,49.390
陆水,61705000,陆水水库(坝上),1775106900000,6,49.400
陆水,61705000,陆水水库(坝上),1775112000000,6,49.410
陆水,61705000,陆水水库(坝上),1775115900000,6,49.420
陆水,61705000,陆水水库(坝上),1775119500000,6,49.420
陆水,61705000,陆水水库(坝上),1775123400000,6,49.430
陆水,61705000,陆水水库(坝上),1775127000000,6,49.430
