q,rvnm,stcd,stnm,tm,wptn,z
388,汉江,61804110,皇庄,1748707200000,5,38.320
388,汉江,61804110,皇庄,1748710800000,6,38.320
388,汉江,61804110,皇庄,1748714400000,6,38.320
388,汉江,61804110,皇庄,1748718000000,6,38.320
388,汉江,61804110,皇庄,1748721600000,6,38.320
388,汉江,61804110,皇庄,1748725200000,6,38.320
384,汉江,61804110,皇庄,1748728800000,4,38.310
384,汉江,61804110,皇庄,1748732400000,6,38.310
384,汉江,61804110,皇庄,1748739600000,6,38.310
384,汉江,61804110,皇庄,1748746800000,6,38.310
388,汉江,61804110,皇庄,1748750400000,5,38.320
388,汉江,61804110,皇庄,1748754000000,6,38.320
388,汉江,61804110,皇庄,1748757600000,6,38.320
388,汉江,61804110,皇庄,1748761200000,6,38.320
388,汉江,61804110,皇庄,1748764800000,6,38.320
391,汉江,61804110,皇庄,1748768400000,5,38.330
391,汉江,61804110,皇庄,1748772000000,6,38.330
391,汉江,61804110,皇庄,1748775600000,6,38.330
391,汉江,61804110,皇庄,1748779200000,6,38.330
391,汉江,61804110,皇庄,1748782800000,6,38.330
397,汉江,61804110,皇庄,1748786400000,5,38.350
397,汉江,61804110,皇庄,1748790000000,6,38.350
400,汉江,61804110,皇庄,1748793600000,5,38.360
403,汉江,61804110,皇庄,1748797200000,5,38.370
403,汉江,61804110,皇庄,1748800800000,6,38.370
403,汉江,61804110,皇庄,1748804400000,6,38.370
406,汉江,61804110,皇庄,1748808000000,5,38.380
406,汉江,61804110,皇庄,1748811600000,6,38.380
406,汉江,61804110,皇庄,1748815200000,6,38.380
406,汉江,61804110,皇庄,1748818800000,6,38.380
413,汉江,61804110,皇庄,1748826000000,6,38.400
416,汉江,61804110,皇庄,1748833200000,5,38.410
419,汉江,61804110,皇庄,1748836800000,5,38.420
419,汉江,61804110,皇庄,1748840400000,6,38.420
419,汉江,61804110,皇庄,1748844000000,6,38.420
419,汉江,61804110,皇庄,1748847600000,6,38.420
422,汉江,61804110,皇庄,1748851200000,5,38.430
422,汉江,61804110,皇庄,1748854800000,6,38.430
422,汉江,61804110,皇庄,1748858400000,6,38.430
422,汉江,61804110,皇庄,1748862000000,6,38.430
419,汉江,61804110,皇庄,1748865600000,4,38.420
