q,rvnm,stcd,stnm,tm,wptn,z
清江,61004810,高坝洲,1731020400000,4,38.200
清江,61004810,高坝洲,1731027600000,4,38.180
1.67,清江,61004810,高坝洲,1731031200000,4,38.170
0.84,清江,61004810,高坝洲,1731034800000,4,38.160
0.61,清江,61004810,高坝洲,1731038400000,6,38.160
清江,61004810,高坝洲,1731042000000,4,38.150
1.51,清江,61004810,高坝洲,1731045600000,4,38.140
1.4,清江,61004810,高坝洲,1731049200000,4,38.130
1.51,清江,61004810,高坝洲,1731052800000,6,38.130
清江,61004810,高坝洲,1731056400000,5,38.410
344,清江,61004810,高坝洲,1731060000000,5,39.260
清江,61004810,高坝洲,1731063600000,5,39.510
346,清江,61004810,高坝洲,1731067200000,5,39.540
349,清江,61004810,高坝洲,1731070800000,5,39.560
清江,61004810,高坝洲,1731074400000,4,38.910
15.1,清江,61004810,高坝洲,1731078000000,4,38.430
3.85,清江,61004810,高坝洲,1731081600000,4,38.300
清江,61004810,高坝洲,1731085200000,4,38.260
1.45,清江,61004810,高坝洲,1731088800000,4,38.240
清江,61004810,高坝洲,1731092400000,4,38.220
0.74,清江,61004810,高坝洲,1731096000000,4,38.200
清江,61004810,高坝洲,1731099600000,6,38.200
清江,61004810,高坝洲,1731103200000,4,38.190
清江,61004810,高坝洲,1731106800000,4,38.180
清江,61004810,高坝洲,1731114000000,5,38.320
4,清江,61004810,高坝洲,1731117600000,4,38.270
2.15,清江,61004810,高坝洲,1731121200000,4,38.240
2.12,清江,61004810,高坝洲,1731124800000,4,38.220
清江,61004810,高坝洲,1731128400000,6,38.220
360,清江,61004810,高坝洲,1731132000000,5,38.700
514,清江,61004810,高坝洲,1731135600000,5,39.630
139,清江,61004810,高坝洲,1731139200000,4,39.470
清江,61004810,高坝洲,1731142800000,4,39.180
清江,61004810,高坝洲,1731146400000,5,39.480
清江,61004810,高坝洲,1731150000000,5,39.560
353,清江,61004810,高坝洲,1731153600000,5,39.570
350,清江,61004810,高坝洲,1731157200000,5,39.580
清江,61004810,高坝洲,1731160800000,4,38.920
16.2,清江,61004810,高坝洲,1731164400000,4,38.420
4.41,清江,61004810,高坝洲,1731168000000,4,38.310
清江,61004810,高坝洲,1731171600000,4,38.260
1.74,清江,61004810,高坝洲,1731175200000,4,38.240
清江,61004810,高坝洲,1731178800000,4,38.220
清江,61004810,高坝洲,1731182400000,4,38.210
清江,61004810,高坝洲,1731186000000,4,38.200
清江,61004810,高坝洲,1731189600000,4,38.190
1.34,清江,61004810,高坝洲,1731193200000,4,38.180
清江,61004810,高坝洲,1731200400000,4,38.160
0.88,清江,61004810,高坝洲,1731204000000,4,38.150
1.65,清江,61004810,高坝洲,1731207600000,6,38.150
1.04,清江,61004810,高坝洲,1731211200000,4,38.140
清江,61004810,高坝洲,1731214800000,4,38.130
0.22,清江,61004810,高坝洲,1731218400000,6,38.130
清江,61004810,高坝洲,1731222000000,4,38.120
0.61,清江,61004810,高坝洲,1731225600000,6,38.120
清江,61004810,高坝洲,1731229200000,4,38.110
342,清江,61004810,高坝洲,1731232800000,5,39.120
清江,61004810,高坝洲,1731236400000,5,39.520
358,清江,61004810,高坝洲,1731240000000,5,39.580
359,清江,61004810,高坝洲,1731243600000,5,39.600
清江,61004810,高坝洲,1731247200000,4,38.940
清江,61004810,高坝洲,1731250800000,4,38.430
4.41,清江,61004810,高坝洲,1731254400000,4,38.310
2.74,清江,61004810,高坝洲,1731258000000,4,38.260
2,清江,61004810,高坝洲,1731261600000,4,38.250
清江,61004810,高坝洲,1731265200000,4,38.230
清江,61004810,高坝洲,1731268800000,4,38.210
清江,61004810,高坝洲,1731272400000,4,38.200
清江,61004810,高坝洲,1731276000000,6,38.200
清江,61004810,高坝洲,1731279600000,6,38.200
清江,61004810,高坝洲,1731286800000,4,38.180
2.14,清江,61004810,高坝洲,1731290400000,6,38.180
1.23,清江,61004810,高坝洲,1731294000000,4,38.170
1.21,清江,61004810,高坝洲,1731297600000,4,38.160
清江,61004810,高坝洲,1731301200000,4,38.150
0.33,清江,61004810,高坝洲,1731304800000,4,38.140
清江,61004810,高坝洲,1731308400000,4,38.130
0.72,清江,61004810,高坝洲,1731312000000,4,38.120
210,清江,61004810,高坝洲,1731315600000,5,38.130
328,清江,61004810,高坝洲,1731319200000,5,39.050
清江,61004810,高坝洲,1731322800000,5,39.500
359,清江,61004810,高坝洲,1731326400000,5,39.570
363,清江,61004810,高坝洲,1731330000000,5,39.590
清江,61004810,高坝洲,1731333600000,4,38.940
清江,61004810,高坝洲,1731337200000,4,38.440
3.73,清江,61004810,高坝洲,1731340800000,4,38.300
1.1,清江,61004810,高坝洲,1731344400000,4,38.270
1.19,清江,61004810,高坝洲,1731348000000,4,38.250
清江,61004810,高坝洲,1731351600000,4,38.230
清江,61004810,高坝洲,1731355200000,4,38.220
0.73,清江,61004810,高坝洲,1731358800000,4,38.210
1.03,清江,61004810,高坝洲,1731362400000,4,38.200
清江,61004810,高坝洲,1731366000000,4,38.190
清江,61004810,高坝洲,1731373200000,6,38.180
0.16,清江,61004810,高坝洲,1731376800000,6,38.180
0.21,清江,61004810,高坝洲,1731380400000,4,38.160
0.7,清江,61004810,高坝洲,1731384000000,6,38.160
清江,61004810,高坝洲,1731387600000,4,38.150
0.32,清江,61004810,高坝洲,1731391200000,6,38.150
0.16,清江,61004810,高坝洲,1731394800000,4,38.140
0.6,清江,61004810,高坝洲,1731398400000,4,38.130
212,清江,61004810,高坝洲,1731402000000,6,38.130
清江,61004810,高坝洲,1731405600000,5,39.070
清江,61004810,高坝洲,1731409200000,5,39.500
353,清江,61004810,高坝洲,1731412800000,5,39.560
347,清江,61004810,高坝洲,1731416400000,5,39.580
65,清江,61004810,高坝洲,1731420000000,4,38.940
清江,61004810,高坝洲,1731423600000,4,38.430
3.15,清江,61004810,高坝洲,1731427200000,4,38.310
清江,61004810,高坝洲,1731430800000,4,38.270
0.8,清江,61004810,高坝洲,1731434400000,4,38.250
清江,61004810,高坝洲,1731438000000,4,38.230
0.17,清江,61004810,高坝洲,1731441600000,5,38.240
0.82,清江,61004810,高坝洲,1731445200000,4,38.210
清江,61004810,高坝洲,1731448800000,4,38.200
清江,61004810,高坝洲,1731452400000,4,38.190
清江,61004810,高坝洲,1731459600000,6,38.190
0.16,清江,61004810,高坝洲,1731463200000,4,38.170
0.16,清江,61004810,高坝洲,1731466800000,6,38.170
0.16,清江,61004810,高坝洲,1731470400000,4,38.160
清江,61004810,高坝洲,1731474000000,6,38.160
0.16,清江,61004810,高坝洲,1731477600000,5,38.170
0.16,清江,61004810,高坝洲,1731481200000,4,38.130
0.16,清江,61004810,高坝洲,1731484800000,5,38.150
230,清江,61004810,高坝洲,1731488400000,6,38.150
331,清江,61004810,高坝洲,1731492000000,5,39.130
清江,61004810,高坝洲,1731495600000,5,39.500
349,清江,61004810,高坝洲,1731499200000,5,39.560
348,清江,61004810,高坝洲,1731502800000,5,39.590
59.6,清江,61004810,高坝洲,1731506400000,4,38.930
清江,61004810,高坝洲,1731510000000,4,38.440
2.8,清江,61004810,高坝洲,1731513600000,4,38.310
0.92,清江,61004810,高坝洲,1731517200000,4,38.280
0.17,清江,61004810,高坝洲,1731520800000,4,38.250
清江,61004810,高坝洲,1731524400000,4,38.240
0.28,清江,61004810,高坝洲,1731528000000,4,38.220
0.16,清江,61004810,高坝洲,1731531600000,6,38.220
清江,61004810,高坝洲,1731535200000,4,38.200
清江,61004810,高坝洲,1731538800000,4,38.190
1.38,清江,61004810,高坝洲,1731546000000,4,38.180
0.81,清江,61004810,高坝洲,1731549600000,4,38.170
1.08,清江,61004810,高坝洲,1731553200000,5,38.180
0.77,清江,61004810,高坝洲,1731556800000,4,38.170
0.82,清江,61004810,高坝洲,1731560400000,6,38.170
1.25,清江,61004810,高坝洲,1731564000000,4,38.160
清江,61004810,高坝洲,1731567600000,4,38.150
4.08,清江,61004810,高坝洲,1731571200000,6,38.150
246,清江,61004810,高坝洲,1731574800000,5,38.190
350,清江,61004810,高坝洲,1731578400000,5,39.190
清江,61004810,高坝洲,1731582000000,5,39.590
375,清江,61004810,高坝洲,1731585600000,5,39.650
376,清江,61004810,高坝洲,1731589200000,5,39.660
清江,61004810,高坝洲,1731592800000,4,39.010
18.5,清江,61004810,高坝洲,1731596400000,4,38.470
3.96,清江,61004810,高坝洲,1731600000000,4,38.310
清江,61004810,高坝洲,1731603600000,4,38.270
0.84,清江,61004810,高坝洲,1731607200000,4,38.260
清江,61004810,高坝洲,1731610800000,4,38.230
0.65,清江,61004810,高坝洲,1731614400000,4,38.220
0.22,清江,61004810,高坝洲,1731618000000,6,38.220
清江,61004810,高坝洲,1731621600000,6,38.220
清江,61004810,高坝洲,1731625200000,4,38.210
清江,61004810,高坝洲,1731632400000,4,38.190
0.32,清江,61004810,高坝洲,1731636000000,6,38.190
0.16,清江,61004810,高坝洲,1731639600000,4,38.170
0.53,清江,61004810,高坝洲,1731643200000,4,38.150
1,清江,61004810,高坝洲,1731646800000,6,38.150
1.18,清江,61004810,高坝洲,1731650400000,4,38.140
清江,61004810,高坝洲,1731654000000,5,38.150
1.23,清江,61004810,高坝洲,1731657600000,4,38.140
213,清江,61004810,高坝洲,1731661200000,4,38.120
327,清江,61004810,高坝洲,1731664800000,5,39.080
清江,61004810,高坝洲,1731668400000,5,39.510
355,清江,61004810,高坝洲,1731672000000,5,39.590
359,清江,61004810,高坝洲,1731675600000,5,39.620
清江,61004810,高坝洲,1731679200000,4,38.930
15.7,清江,61004810,高坝洲,1731682800000,4,38.440
3.28,清江,61004810,高坝洲,1731686400000,4,38.320
清江,61004810,高坝洲,1731690000000,4,38.280
0.34,清江,61004810,高坝洲,1731693600000,4,38.250
清江,61004810,高坝洲,1731697200000,4,38.230
0.84,清江,61004810,高坝洲,1731700800000,6,38.230
清江,61004810,高坝洲,1731704400000,4,38.210
1.26,清江,61004810,高坝洲,1731708000000,6,38.210
清江,61004810,高坝洲,1731711600000,4,38.200
清江,61004810,高坝洲,1731718800000,4,38.180
0.55,清江,61004810,高坝洲,1731722400000,4,38.170
清江,61004810,高坝洲,1731726000000,5,38.180
0.27,清江,61004810,高坝洲,1731729600000,4,38.150
清江,61004810,高坝洲,1731733200000,4,38.140
0.16,清江,61004810,高坝洲,1731736800000,6,38.140
0.11,清江,61004810,高坝洲,1731740400000,6,38.140
0.17,清江,61004810,高坝洲,1731744000000,6,38.140
清江,61004810,高坝洲,1731747600000,4,38.130
清江,61004810,高坝洲,1731751200000,5,39.170
清江,61004810,高坝洲,1731754800000,5,39.540
339,清江,61004810,高坝洲,1731758400000,5,39.580
359,清江,61004810,高坝洲,1731762000000,5,39.600
清江,61004810,高坝洲,1731765600000,4,38.930
清江,61004810,高坝洲,1731769200000,4,38.440
5.28,清江,61004810,高坝洲,1731772800000,4,38.310
2.36,清江,61004810,高坝洲,1731776400000,4,38.270
1.79,清江,61004810,高坝洲,1731780000000,4,38.240
清江,61004810,高坝洲,1731783600000,4,38.220
清江,61004810,高坝洲,1731787200000,4,38.210
清江,61004810,高坝洲,1731790800000,6,38.210
清江,61004810,高坝洲,1731794400000,4,38.200
清江,61004810,高坝洲,1731798000000,4,38.190
0.63,清江,61004810,高坝洲,1731805200000,6,38.180
0.17,清江,61004810,高坝洲,1731808800000,4,38.170
0.28,清江,61004810,高坝洲,1731812400000,4,38.160
0.28,清江,61004810,高坝洲,1731816000000,4,38.150
0.16,清江,61004810,高坝洲,1731819600000,6,38.150
0.39,清江,61004810,高坝洲,1731823200000,6,38.150
清江,61004810,高坝洲,1731826800000,4,38.140
6.29,清江,61004810,高坝洲,1731830400000,4,38.130
216,清江,61004810,高坝洲,1731834000000,6,38.130
清江,61004810,高坝洲,1731837600000,5,39.120
清江,61004810,高坝洲,1731841200000,5,39.530
356,清江,61004810,高坝洲,1731844800000,5,39.590
358,清江,61004810,高坝洲,1731848400000,5,39.620
58.8,清江,61004810,高坝洲,1731852000000,4,38.960
清江,61004810,高坝洲,1731855600000,4,38.450
4.03,清江,61004810,高坝洲,1731859200000,4,38.330
清江,61004810,高坝洲,1731862800000,4,38.270
0.64,清江,61004810,高坝洲,1731866400000,4,38.240
清江,61004810,高坝洲,1731870000000,4,38.230
清江,61004810,高坝洲,1731873600000,5,38.240
清江,61004810,高坝洲,1731877200000,5,39.180
清江,61004810,高坝洲,1731880800000,5,39.460
94.9,清江,61004810,高坝洲,1731884400000,4,39.110
4.37,清江,61004810,高坝洲,1731891600000,4,38.330
2.23,清江,61004810,高坝洲,1731895200000,4,38.280
2.69,清江,61004810,高坝洲,1731898800000,4,38.250
0.5,清江,61004810,高坝洲,1731902400000,4,38.240
清江,61004810,高坝洲,1731906000000,4,38.230
0.17,清江,61004810,高坝洲,1731909600000,4,38.200
清江,61004810,高坝洲,1731913200000,5,38.210
0.16,清江,61004810,高坝洲,1731916800000,4,38.190
清江,61004810,高坝洲,1731920400000,4,38.180
318,清江,61004810,高坝洲,1731924000000,5,39.160
清江,61004810,高坝洲,1731927600000,4,38.880
12.2,清江,61004810,高坝洲,1731931200000,4,38.410
2.67,清江,61004810,高坝洲,1731934800000,4,38.300
0.23,清江,61004810,高坝洲,1731938400000,4,38.260
0.17,清江,61004810,高坝洲,1731942000000,4,38.240
0.17,清江,61004810,高坝洲,1731945600000,4,38.230
清江,61004810,高坝洲,1731949200000,4,38.220
0.11,清江,61004810,高坝洲,1731952800000,4,38.200
清江,61004810,高坝洲,1731956400000,4,38.190
0.11,清江,61004810,高坝洲,1731960000000,6,38.190
清江,61004810,高坝洲,1731963600000,6,38.190
清江,61004810,高坝洲,1731967200000,4,38.180
清江,61004810,高坝洲,1731970800000,4,38.170
0.11,清江,61004810,高坝洲,1731978000000,4,38.150
0.16,清江,61004810,高坝洲,1731981600000,6,38.150
0.11,清江,61004810,高坝洲,1731985200000,4,38.140
0.22,清江,61004810,高坝洲,1731988800000,6,38.140
0.22,清江,61004810,高坝洲,1731992400000,4,38.130
0.22,清江,61004810,高坝洲,1731996000000,6,38.130
清江,61004810,高坝洲,1731999600000,4,38.110
0.22,清江,61004810,高坝洲,1732003200000,6,38.110
203,清江,61004810,高坝洲,1732006800000,4,38.100
324,清江,61004810,高坝洲,1732010400000,5,39.120
341,清江,61004810,高坝洲,1732014000000,5,39.510
344,清江,61004810,高坝洲,1732017600000,5,39.570
347,清江,61004810,高坝洲,1732021200000,5,39.600
清江,61004810,高坝洲,1732024800000,4,38.930
12.6,清江,61004810,高坝洲,1732028400000,4,38.440
2.89,清江,61004810,高坝洲,1732032000000,4,38.310
清江,61004810,高坝洲,1732035600000,4,38.280
1.41,清江,61004810,高坝洲,1732039200000,4,38.240
清江,61004810,高坝洲,1732042800000,6,38.240
0.27,清江,61004810,高坝洲,1732046400000,4,38.230
清江,61004810,高坝洲,1732050000000,4,38.220
清江,61004810,高坝洲,1732053600000,4,38.190
清江,61004810,高坝洲,1732057200000,6,38.190
0.26,清江,61004810,高坝洲,1732064400000,4,38.170
0.21,清江,61004810,高坝洲,1732068000000,6,38.170
0.21,清江,61004810,高坝洲,1732071600000,6,38.170
0.26,清江,61004810,高坝洲,1732075200000,4,38.150
0.16,清江,61004810,高坝洲,1732078800000,4,38.140
0.21,清江,61004810,高坝洲,1732082400000,6,38.140
清江,61004810,高坝洲,1732086000000,4,38.130
0.21,清江,61004810,高坝洲,1732089600000,4,38.120
清江,61004810,高坝洲,1732093200000,4,38.110
清江,61004810,高坝洲,1732096800000,5,39.040
清江,61004810,高坝洲,1732100400000,5,39.480
273,清江,61004810,高坝洲,1732104000000,5,39.550
清江,61004810,高坝洲,1732107600000,5,39.580
清江,61004810,高坝洲,1732111200000,4,38.920
0.17,清江,61004810,高坝洲,1732114800000,4,38.430
0.11,清江,61004810,高坝洲,1732118400000,4,38.300
清江,61004810,高坝洲,1732122000000,4,38.260
0.09,清江,61004810,高坝洲,1732125600000,4,38.240
清江,61004810,高坝洲,1732129200000,4,38.220
0.09,清江,61004810,高坝洲,1732132800000,4,38.200
清江,61004810,高坝洲,1732136400000,6,38.200
0.09,清江,61004810,高坝洲,1732140000000,4,38.190
清江,61004810,高坝洲,1732143600000,4,38.180
0.09,清江,61004810,高坝洲,1732150800000,4,38.160
0.09,清江,61004810,高坝洲,1732154400000,6,38.160
0.09,清江,61004810,高坝洲,1732158000000,4,38.150
0.09,清江,61004810,高坝洲,1732161600000,6,38.150
0.09,清江,61004810,高坝洲,1732165200000,4,38.140
0.09,清江,61004810,高坝洲,1732168800000,4,38.130
清江,61004810,高坝洲,1732172400000,4,38.120
0.09,清江,61004810,高坝洲,1732176000000,4,38.110
124,清江,61004810,高坝洲,1732179600000,6,38.110
244,清江,61004810,高坝洲,1732183200000,5,39.040
清江,61004810,高坝洲,1732186800000,5,39.500
268,清江,61004810,高坝洲,1732190400000,5,39.570
清江,61004810,高坝洲,1732194000000,5,39.590
35.6,清江,61004810,高坝洲,1732197600000,4,38.930
清江,61004810,高坝洲,1732201200000,4,38.430
0.11,清江,61004810,高坝洲,1732204800000,4,38.300
清江,61004810,高坝洲,1732208400000,4,38.260
0.09,清江,61004810,高坝洲,1732212000000,4,38.240
清江,61004810,高坝洲,1732215600000,4,38.230
0.09,清江,61004810,高坝洲,1732219200000,4,38.210
0.09,清江,61004810,高坝洲,1732237200000,4,38.160
0.09,清江,61004810,高坝洲,1732240800000,4,38.150
0.09,清江,61004810,高坝洲,1732244400000,6,38.150
0.09,清江,61004810,高坝洲,1732248000000,4,38.140
0.09,清江,61004810,高坝洲,1732251600000,6,38.140
0.09,清江,61004810,高坝洲,1732255200000,4,38.130
清江,61004810,高坝洲,1732258800000,4,38.120
0.09,清江,61004810,高坝洲,1732262400000,6,38.120
123,清江,61004810,高坝洲,1732266000000,4,38.110
清江,61004810,高坝洲,1732269600000,5,39.090
清江,61004810,高坝洲,1732273200000,5,39.500
272,清江,61004810,高坝洲,1732276800000,5,39.560
266,清江,61004810,高坝洲,1732280400000,5,39.580
清江,61004810,高坝洲,1732284000000,4,38.920
清江,61004810,高坝洲,1732287600000,4,38.430
2.26,清江,61004810,高坝洲,1732291200000,4,38.300
清江,61004810,高坝洲,1732294800000,4,38.260
0.34,清江,61004810,高坝洲,1732298400000,4,38.250
清江,61004810,高坝洲,1732302000000,4,38.220
0.27,清江,61004810,高坝洲,1732305600000,4,38.210
0.27,清江,61004810,高坝洲,1732309200000,4,38.200
清江,61004810,高坝洲,1732312800000,4,38.190
0.21,清江,61004810,高坝洲,1732316400000,4,38.180
清江,61004810,高坝洲,1732323600000,4,38.160
0.53,清江,61004810,高坝洲,1732327200000,5,38.170
