oq,q,rvnm,stcd,stnm,tm,wptn,z
0,0,长江,60106000,万县,1746028800000,4,158.02
0,0,长江,60106000,万县,1746032400000,4,158.01
0,0,长江,60106000,万县,1746036000000,5,158.05
0,0,长江,60106000,万县,1746039600000,5,158.09
0,0,长江,60106000,万县,1746043200000,5,158.12
0,0,长江,60106000,万县,1746046800000,5,158.15
0,0,长江,60106000,万县,1746050400000,5,158.16
0,0,长江,60106000,万县,1746054000000,5,158.2
0,0,长江,60106000,万县,1746061200000,5,158.22
0,0,长江,60106000,万县,1746064800000,6,158.22
0,0,长江,60106000,万县,1746068400000,4,158.21
0,0,长江,60106000,万县,1746072000000,4,158.19
0,0,长江,60106000,万县,1746075600000,4,158.18
0,0,长江,60106000,万县,1746079200000,5,158.19
0,0,长江,60106000,万县,1746082800000,5,158.21
0,0,长江,60106000,万县,1746086400000,5,158.23
0,0,长江,60106000,万县,1746090000000,5,158.24
0,0,长江,60106000,万县,1746093600000,6,158.24
0,0,长江,60106000,万县,1746097200000,5,158.26
0,0,长江,60106000,万县,1746100800000,4,158.25
0,0,长江,60106000,万县,1746104400000,4,158.22
0,0,长江,60106000,万县,1746108000000,4,158.2
0,0,长江,60106000,万县,1746111600000,4,158.17
0,0,长江,60106000,万县,1746115200000,6,158.17
0,0,长江,60106000,万县,1746118800000,4,158.15
0,0,长江,60106000,万县,1746122400000,5,158.19
0,0,长江,60106000,万县,1746126000000,5,158.22
0,0,长江,60106000,万县,1746129600000,5,158.24
0,0,长江,60106000,万县,1746133200000,5,158.25
0,0,长江,60106000,万县,1746136800000,6,158.25
0,0,长江,60106000,万县,1746140400000,5,158.26
0,0,长江,60106000,万县,1746144000000,4,158.25
0,0,长江,60106000,万县,1746151200000,5,158.28
0,0,长江,60106000,万县,1746154800000,4,158.25
0,0,长江,60106000,万县,1746158400000,4,158.24
0,0,长江,60106000,万县,1746162000000,6,158.24
0,0,长江,60106000,万县,1746165600000,5,158.26
0,0,长江,60106000,万县,1746169200000,5,158.27
0,0,长江,60106000,万县,1746172800000,4,158.26
0,0,长江,60106000,万县,1746176400000,5,158.27
0,0,长江,60106000,万县,1746180000000,6,158.27
0,0,长江,60106000,万县,1746183600000,5,158.29
0,0,长江,60106000,万县,1746187200000,4,158.27
0,0,长江,60106000,万县,1746190800000,4,158.23
0,0,长江,60106000,万县,1746194400000,4,158.2
0,0,长江,60106000,万县,1746198000000,4,158.18
0,0,长江,60106000,万县,1746201600000,4,158.16
0,0,长江,60106000,万县,1746205200000,4,158.15
0,0,长江,60106000,万县,1746208800000,5,158.16
0,0,长江,60106000,万县,1746212400000,5,158.19
0,0,长江,60106000,万县,1746216000000,5,158.2
0,0,长江,60106000,万县,1746219600000,5,158.21
0,0,长江,60106000,万县,1746223200000,5,158.22
0,0,长江,60106000,万县,1746226800000,5,158.23
0,0,长江,60106000,万县,1746234000000,6,158.22
0,0,长江,60106000,万县,1746237600000,6,158.22
0,0,长江,60106000,万县,1746241200000,4,158.19
0,0,长江,60106000,万县,1746244800000,4,158.17
0,0,长江,60106000,万县,1746248400000,6,158.17
0,0,长江,60106000,万县,1746252000000,5,158.19
0,0,长江,60106000,万县,1746255600000,5,158.22
0,0,长江,60106000,万县,1746259200000,6,158.22
0,0,长江,60106000,万县,1746262800000,5,158.23
0,0,长江,60106000,万县,1746266400000,6,158.23
0,0,长江,60106000,万县,1746270000000,6,158.23
0,0,长江,60106000,万县,1746273600000,4,158.21
0,0,长江,60106000,万县,1746277200000,4,158.16
0,0,长江,60106000,万县,1746280800000,4,158.12
0,0,长江,60106000,万县,1746284400000,4,158.1
0,0,长江,60106000,万县,1746288000000,4,158.08
0,0,长江,60106000,万县,1746291600000,4,158.07
0,0,长江,60106000,万县,1746295200000,5,158.08
0,0,长江,60106000,万县,1746298800000,5,158.11
0,0,长江,60106000,万县,1746302400000,5,158.13
0,0,长江,60106000,万县,1746306000000,6,158.13
0,0,长江,60106000,万县,1746309600000,5,158.14
0,0,长江,60106000,万县,1746313200000,4,158.13
0,0,长江,60106000,万县,1746320400000,6,158.13
0,0,长江,60106000,万县,1746327600000,4,158.1
0,0,长江,60106000,万县,1746331200000,4,158.09
0,0,长江,60106000,万县,1746334800000,4,158.07
0,0,长江,60106000,万县,1746338400000,5,158.1
