oq,q,rvnm,stcd,stnm,tm,wptn,z
0,10300,长江干流,60107400,枝城,1746028800000,5,38.77
0,9900,长江干流,60107400,枝城,1746032400000,4,38.71
0,9390,长江干流,60107400,枝城,1746036000000,4,38.63
0,9030,长江干流,60107400,枝城,1746039600000,4,38.57
0,8660,长江干流,60107400,枝城,1746043200000,4,38.5
0,8370,长江干流,60107400,枝城,1746046800000,4,38.44
0,8180,长江干流,60107400,枝城,1746050400000,4,38.4
0,8010,长江干流,60107400,枝城,1746054000000,4,38.36
0,7740,长江干流,60107400,枝城,1746061200000,4,38.29
0,7830,长江干流,60107400,枝城,1746064800000,5,38.3
0,7760,长江干流,60107400,枝城,1746068400000,4,38.28
0,7780,长江干流,60107400,枝城,1746072000000,6,38.28
0,7650,长江干流,60107400,枝城,1746075600000,4,38.25
0,7550,长江干流,60107400,枝城,1746079200000,4,38.23
0,7560,长江干流,60107400,枝城,1746082800000,6,38.23
0,7570,长江干流,60107400,枝城,1746086400000,6,38.23
0,7550,长江干流,60107400,枝城,1746090000000,4,38.22
0,7520,长江干流,60107400,枝城,1746093600000,4,38.21
0,7920,长江干流,60107400,枝城,1746097200000,5,38.28
0,8260,长江干流,60107400,枝城,1746100800000,5,38.34
0,8540,长江干流,60107400,枝城,1746104400000,5,38.39
0,8750,长江干流,60107400,枝城,1746108000000,5,38.43
0,8820,长江干流,60107400,枝城,1746111600000,5,38.45
0,8770,长江干流,60107400,枝城,1746115200000,6,38.45
0,8460,长江干流,60107400,枝城,1746118800000,4,38.4
0,8210,长江干流,60107400,枝城,1746122400000,4,38.36
0,7990,长江干流,60107400,枝城,1746126000000,4,38.32
0,7840,长江干流,60107400,枝城,1746129600000,4,38.29
0,7750,长江干流,60107400,枝城,1746133200000,4,38.27
0,7610,长江干流,60107400,枝城,1746136800000,4,38.24
0,7570,长江干流,60107400,枝城,1746140400000,4,38.23
0,7410,长江干流,60107400,枝城,1746147600000,4,38.19
0,7480,长江干流,60107400,枝城,1746151200000,5,38.2
0,7540,长江干流,60107400,枝城,1746154800000,5,38.21
0,7510,长江干流,60107400,枝城,1746158400000,4,38.2
0,7450,长江干流,60107400,枝城,1746162000000,4,38.19
0,7360,长江干流,60107400,枝城,1746165600000,4,38.17
0,7310,长江干流,60107400,枝城,1746169200000,4,38.16
0,7270,长江干流,60107400,枝城,1746172800000,4,38.15
0,7340,长江干流,60107400,枝城,1746176400000,5,38.16
0,7470,长江干流,60107400,枝城,1746180000000,5,38.18
0,7860,长江干流,60107400,枝城,1746183600000,5,38.25
0,8310,长江干流,60107400,枝城,1746187200000,5,38.33
0,8690,长江干流,60107400,枝城,1746190800000,5,38.4
0,8980,长江干流,60107400,枝城,1746194400000,5,38.46
0,9100,长江干流,60107400,枝城,1746198000000,5,38.49
0,9090,长江干流,60107400,枝城,1746201600000,5,38.5
0,8710,长江干流,60107400,枝城,1746205200000,4,38.44
0,8390,长江干流,60107400,枝城,1746208800000,4,38.39
0,8160,长江干流,60107400,枝城,1746212400000,4,38.35
0,8000,长江干流,60107400,枝城,1746216000000,4,38.32
0,7850,长江干流,60107400,枝城,1746219600000,4,38.29
0,7720,长江干流,60107400,枝城,1746223200000,4,38.26
0,7740,长江干流,60107400,枝城,1746226800000,6,38.26
0,7790,长江干流,60107400,枝城,1746234000000,6,38.26
0,7800,长江干流,60107400,枝城,1746237600000,6,38.26
0,7880,长江干流,60107400,枝城,1746241200000,5,38.27
0,7770,长江干流,60107400,枝城,1746244800000,4,38.25
0,7770,长江干流,60107400,枝城,1746248400000,6,38.25
0,7670,长江干流,60107400,枝城,1746252000000,4,38.23
0,7680,长江干流,60107400,枝城,1746255600000,6,38.23
0,7580,长江干流,60107400,枝城,1746259200000,4,38.21
0,7590,长江干流,60107400,枝城,1746262800000,6,38.21
0,7590,长江干流,60107400,枝城,1746266400000,6,38.21
0,7880,长江干流,60107400,枝城,1746270000000,5,38.26
0,8280,长江干流,60107400,枝城,1746273600000,5,38.33
0,8710,长江干流,60107400,枝城,1746277200000,5,38.41
0,9030,长江干流,60107400,枝城,1746280800000,5,38.47
0,9160,长江干流,60107400,枝城,1746284400000,5,38.5
0,9190,长江干流,60107400,枝城,1746288000000,5,38.51
0,8750,长江干流,60107400,枝城,1746291600000,4,38.45
0,8490,长江干流,60107400,枝城,1746295200000,4,38.41
0,8270,长江干流,60107400,枝城,1746298800000,4,38.37
0,8100,长江干流,60107400,枝城,1746302400000,4,38.34
0,8010,长江干流,60107400,枝城,1746306000000,4,38.32
0,7920,长江干流,60107400,枝城,1746309600000,4,38.3
0,7880,长江干流,60107400,枝城,1746313200000,4,38.29
0,7910,长江干流,60107400,枝城,1746320400000,5,38.29
0,8000,长江干流,60107400,枝城,1746327600000,5,38.3
0,8000,长江干流,60107400,枝城,1746331200000,6,38.3
