oq,q,rvnm,stcd,stnm,tm,wptn,z
0,2770,金沙江,60103400,向家坝,1746028800000,4,267.26
0,2270,金沙江,60103400,向家坝,1746032400000,4,266.73
0,2170,金沙江,60103400,向家坝,1746036000000,4,266.61
0,2120,金沙江,60103400,向家坝,1746039600000,4,266.55
0,2050,金沙江,60103400,向家坝,1746043200000,4,266.45
0,2030,金沙江,60103400,向家坝,1746046800000,4,266.43
0,2040,金沙江,60103400,向家坝,1746050400000,5,266.44
0,2010,金沙江,60103400,向家坝,1746054000000,4,266.4
0,2160,金沙江,60103400,向家坝,1746061200000,5,266.6
0,2200,金沙江,60103400,向家坝,1746068400000,5,266.64
0,2240,金沙江,60103400,向家坝,1746072000000,5,266.69
0,2250,金沙江,60103400,向家坝,1746075600000,5,266.71
0,2250,金沙江,60103400,向家坝,1746079200000,6,266.71
0,2250,金沙江,60103400,向家坝,1746082800000,6,266.71
0,2570,金沙江,60103400,向家坝,1746086400000,5,267.05
0,3320,金沙江,60103400,向家坝,1746090000000,5,267.8
0,3650,金沙江,60103400,向家坝,1746093600000,5,268.11
0,3700,金沙江,60103400,向家坝,1746097200000,5,268.16
0,3710,金沙江,60103400,向家坝,1746100800000,5,268.17
0,3720,金沙江,60103400,向家坝,1746104400000,5,268.18
0,3740,金沙江,60103400,向家坝,1746108000000,5,268.2
0,3720,金沙江,60103400,向家坝,1746111600000,4,268.18
0,3090,金沙江,60103400,向家坝,1746115200000,4,267.58
0,2360,金沙江,60103400,向家坝,1746118800000,4,266.82
0,2100,金沙江,60103400,向家坝,1746122400000,4,266.52
0,2000,金沙江,60103400,向家坝,1746126000000,4,266.38
0,1960,金沙江,60103400,向家坝,1746129600000,4,266.31
0,1950,金沙江,60103400,向家坝,1746133200000,4,266.29
0,1940,金沙江,60103400,向家坝,1746136800000,4,266.28
0,1950,金沙江,60103400,向家坝,1746140400000,5,266.3
0,2100,金沙江,60103400,向家坝,1746147600000,5,266.53
0,2150,金沙江,60103400,向家坝,1746151200000,5,266.58
0,2140,金沙江,60103400,向家坝,1746154800000,4,266.57
0,2150,金沙江,60103400,向家坝,1746158400000,5,266.59
0,2170,金沙江,60103400,向家坝,1746162000000,5,266.61
0,2180,金沙江,60103400,向家坝,1746165600000,5,266.62
0,2170,金沙江,60103400,向家坝,1746169200000,4,266.61
0,2510,金沙江,60103400,向家坝,1746172800000,5,266.99
0,3290,金沙江,60103400,向家坝,1746176400000,5,267.77
0,3620,金沙江,60103400,向家坝,1746180000000,5,268.08
0,3670,金沙江,60103400,向家坝,1746183600000,5,268.13
0,3670,金沙江,60103400,向家坝,1746187200000,6,268.13
0,3670,金沙江,60103400,向家坝,1746190800000,6,268.13
0,3690,金沙江,60103400,向家坝,1746194400000,5,268.15
0,3640,金沙江,60103400,向家坝,1746198000000,4,268.1
0,3030,金沙江,60103400,向家坝,1746201600000,4,267.52
0,2290,金沙江,60103400,向家坝,1746205200000,4,266.75
0,2080,金沙江,60103400,向家坝,1746208800000,4,266.5
0,2020,金沙江,60103400,向家坝,1746212400000,4,266.42
0,1980,金沙江,60103400,向家坝,1746216000000,4,266.35
0,1960,金沙江,60103400,向家坝,1746219600000,4,266.31
0,1960,金沙江,60103400,向家坝,1746223200000,6,266.31
0,1960,金沙江,60103400,向家坝,1746226800000,6,266.31
0,2100,金沙江,60103400,向家坝,1746234000000,5,266.52
0,2120,金沙江,60103400,向家坝,1746237600000,5,266.55
0,2150,金沙江,60103400,向家坝,1746241200000,5,266.58
0,2150,金沙江,60103400,向家坝,1746244800000,6,266.58
0,2160,金沙江,60103400,向家坝,1746248400000,5,266.6
0,2170,金沙江,60103400,向家坝,1746252000000,5,266.61
0,2170,金沙江,60103400,向家坝,1746255600000,6,266.61
0,2510,金沙江,60103400,向家坝,1746259200000,5,266.98
0,3270,金沙江,60103400,向家坝,1746262800000,5,267.75
0,3580,金沙江,60103400,向家坝,1746266400000,5,268.05
0,3630,金沙江,60103400,向家坝,1746270000000,5,268.09
