q,rvnm,stcd,stnm,tm,wptn,z
590,汉江,61804110,皇庄,1732982400000,6,38.930
590,汉江,61804110,皇庄,1732986000000,6,38.930
590,汉江,61804110,皇庄,1732989600000,6,38.930
590,汉江,61804110,皇庄,1732996800000,6,38.930
588,汉江,61804110,皇庄,1733000400000,4,38.920
588,汉江,61804110,皇庄,1733004000000,6,38.920
588,汉江,61804110,皇庄,1733007600000,6,38.920
588,汉江,61804110,皇庄,1733014800000,6,38.920
590,汉江,61804110,皇庄,1733018400000,5,38.930
593,汉江,61804110,皇庄,1733022000000,5,38.940
595,汉江,61804110,皇庄,1733025600000,5,38.950
595,汉江,61804110,皇庄,1733029200000,6,38.950
593,汉江,61804110,皇庄,1733032800000,4,38.940
590,汉江,61804110,皇庄,1733036400000,4,38.930
588,汉江,61804110,皇庄,1733040000000,4,38.920
588,汉江,61804110,皇庄,1733043600000,6,38.920
593,汉江,61804110,皇庄,1733047200000,5,38.940
595,汉江,61804110,皇庄,1733054400000,5,38.950
598,汉江,61804110,皇庄,1733058000000,5,38.960
598,汉江,61804110,皇庄,1733061600000,6,38.960
598,汉江,61804110,皇庄,1733065200000,6,38.960
605,汉江,61804110,皇庄,1733068800000,5,38.990
610,汉江,61804110,皇庄,1733072400000,5,39.010
612,汉江,61804110,皇庄,1733076000000,5,39.020
615,汉江,61804110,皇庄,1733079600000,5,39.030
617,汉江,61804110,皇庄,1733083200000,5,39.040
617,汉江,61804110,皇庄,1733086800000,6,39.040
620,汉江,61804110,皇庄,1733090400000,5,39.050
623,汉江,61804110,皇庄,1733094000000,5,39.060
623,汉江,61804110,皇庄,1733101200000,6,39.060
626,汉江,61804110,皇庄,1733104800000,5,39.070
626,汉江,61804110,皇庄,1733108400000,6,39.070
629,汉江,61804110,皇庄,1733112000000,5,39.080
629,汉江,61804110,皇庄,1733115600000,6,39.080
629,汉江,61804110,皇庄,1733119200000,6,39.080
633,汉江,61804110,皇庄,1733122800000,5,39.090
629,汉江,61804110,皇庄,1733126400000,4,39.080
633,汉江,61804110,皇庄,1733130000000,5,39.090
629,汉江,61804110,皇庄,1733133600000,4,39.080
629,汉江,61804110,皇庄,1733137200000,6,39.080
629,汉江,61804110,皇庄,1733140800000,6,39.080
629,汉江,61804110,皇庄,1733144400000,6,39.080
629,汉江,61804110,皇庄,1733148000000,6,39.080
629,汉江,61804110,皇庄,1733151600000,6,39.080
623,汉江,61804110,皇庄,1733155200000,4,39.060
620,汉江,61804110,皇庄,1733158800000,4,39.050
617,汉江,61804110,皇庄,1733162400000,4,39.040
615,汉江,61804110,皇庄,1733166000000,4,39.030
615,汉江,61804110,皇庄,1733169600000,6,39.030
615,汉江,61804110,皇庄,1733173200000,6,39.030
610,汉江,61804110,皇庄,1733176800000,4,39.010
610,汉江,61804110,皇庄,1733180400000,6,39.010
610,汉江,61804110,皇庄,1733187600000,6,39.010
610,汉江,61804110,皇庄,1733191200000,6,39.010
610,汉江,61804110,皇庄,1733194800000,6,39.010
607,汉江,61804110,皇庄,1733198400000,4,39.000
607,汉江,61804110,皇庄,1733202000000,6,39.000
607,汉江,61804110,皇庄,1733205600000,6,39.000
607,汉江,61804110,皇庄,1733209200000,6,39.000
602,汉江,61804110,皇庄,1733216400000,4,38.980
598,汉江,61804110,皇庄,1733220000000,4,38.960
593,汉江,61804110,皇庄,1733223600000,4,38.940
588,汉江,61804110,皇庄,1733227200000,4,38.920
583,汉江,61804110,皇庄,1733230800000,4,38.900
581,汉江,61804110,皇庄,1733234400000,4,38.890
578,汉江,61804110,皇庄,1733238000000,4,38.880
578,汉江,61804110,皇庄,1733241600000,6,38.880
581,汉江,61804110,皇庄,1733245200000,5,38.890
583,汉江,61804110,皇庄,1733248800000,5,38.900
586,汉江,61804110,皇庄,1733252400000,5,38.910
586,汉江,61804110,皇庄,1733256000000,6,38.910
588,汉江,61804110,皇庄,1733259600000,5,38.920
588,汉江,61804110,皇庄,1733263200000,6,38.920
588,汉江,61804110,皇庄,1733266800000,6,38.920
593,汉江,61804110,皇庄,1733274000000,5,38.940
605,汉江,61804110,皇庄,1733277600000,5,38.990
617,汉江,61804110,皇庄,1733281200000,5,39.040
629,汉江,61804110,皇庄,1733284800000,5,39.080
639,汉江,61804110,皇庄,1733288400000,5,39.110
645,汉江,61804110,皇庄,1733292000000,5,39.130
651,汉江,61804110,皇庄,1733295600000,5,39.150
654,汉江,61804110,皇庄,1733299200000,5,39.160
658,汉江,61804110,皇庄,1733302800000,5,39.170
654,汉江,61804110,皇庄,1733306400000,4,39.160
651,汉江,61804110,皇庄,1733310000000,4,39.150
651,汉江,61804110,皇庄,1733313600000,6,39.150
651,汉江,61804110,皇庄,1733317200000,6,39.150
642,汉江,61804110,皇庄,1733320800000,4,39.120
636,汉江,61804110,皇庄,1733324400000,4,39.100
629,汉江,61804110,皇庄,1733328000000,4,39.080
626,汉江,61804110,皇庄,1733331600000,4,39.070
623,汉江,61804110,皇庄,1733335200000,4,39.060
620,汉江,61804110,皇庄,1733338800000,4,39.050
620,汉江,61804110,皇庄,1733342400000,6,39.050
617,汉江,61804110,皇庄,1733346000000,4,39.040
617,汉江,61804110,皇庄,1733349600000,6,39.040
617,汉江,61804110,皇庄,1733353200000,6,39.040
615,汉江,61804110,皇庄,1733360400000,6,39.030
615,汉江,61804110,皇庄,1733364000000,6,39.030
615,汉江,61804110,皇庄,1733367600000,6,39.030
615,汉江,61804110,皇庄,1733371200000,6,39.030
617,汉江,61804110,皇庄,1733374800000,5,39.040
615,汉江,61804110,皇庄,1733378400000,4,39.030
617,汉江,61804110,皇庄,1733382000000,5,39.040
620,汉江,61804110,皇庄,1733385600000,5,39.050
617,汉江,61804110,皇庄,1733389200000,4,39.040
620,汉江,61804110,皇庄,1733392800000,5,39.050
629,汉江,61804110,皇庄,1733396400000,5,39.080
633,汉江,61804110,皇庄,1733400000000,5,39.090
639,汉江,61804110,皇庄,1733403600000,5,39.110
639,汉江,61804110,皇庄,1733407200000,6,39.110
642,汉江,61804110,皇庄,1733410800000,5,39.120
642,汉江,61804110,皇庄,1733414400000,6,39.120
645,汉江,61804110,皇庄,1733418000000,5,39.130
645,汉江,61804110,皇庄,1733421600000,6,39.130
642,汉江,61804110,皇庄,1733425200000,4,39.120
639,汉江,61804110,皇庄,1733428800000,4,39.110
636,汉江,61804110,皇庄,1733432400000,4,39.100
636,汉江,61804110,皇庄,1733436000000,6,39.100
636,汉江,61804110,皇庄,1733439600000,6,39.100
636,汉江,61804110,皇庄,1733450400000,5,39.100
639,汉江,61804110,皇庄,1733461200000,5,39.110
636,汉江,61804110,皇庄,1733464800000,4,39.100
642,汉江,61804110,皇庄,1733468400000,5,39.120
636,汉江,61804110,皇庄,1733472000000,4,39.100
639,汉江,61804110,皇庄,1733475600000,5,39.110
639,汉江,61804110,皇庄,1733479200000,6,39.110
639,汉江,61804110,皇庄,1733482800000,6,39.110
639,汉江,61804110,皇庄,1733486400000,6,39.110
642,汉江,61804110,皇庄,1733490000000,5,39.120
642,汉江,61804110,皇庄,1733493600000,6,39.120
645,汉江,61804110,皇庄,1733497200000,5,39.130
629,汉江,61804110,皇庄,1733500800000,4,39.080
612,汉江,61804110,皇庄,1733508000000,4,39.020
607,汉江,61804110,皇庄,1733511600000,4,39.000
605,汉江,61804110,皇庄,1733515200000,4,38.990
600,汉江,61804110,皇庄,1733518800000,4,38.970
598,汉江,61804110,皇庄,1733522400000,4,38.960
595,汉江,61804110,皇庄,1733526000000,4,38.950
593,汉江,61804110,皇庄,1733533200000,6,38.940
598,汉江,61804110,皇庄,1733536800000,5,38.960
600,汉江,61804110,皇庄,1733540400000,5,38.970
600,汉江,61804110,皇庄,1733547600000,6,38.970
600,汉江,61804110,皇庄,1733551200000,6,38.970
600,汉江,61804110,皇庄,1733554800000,6,38.970
600,汉江,61804110,皇庄,1733558400000,6,38.970
600,汉江,61804110,皇庄,1733562000000,6,38.970
598,汉江,61804110,皇庄,1733565600000,4,38.960
598,汉江,61804110,皇庄,1733569200000,6,38.960
598,汉江,61804110,皇庄,1733572800000,6,38.960
598,汉江,61804110,皇庄,1733576400000,6,38.960
598,汉江,61804110,皇庄,1733580000000,6,38.960
598,汉江,61804110,皇庄,1733583600000,6,38.960
598,汉江,61804110,皇庄,1733587200000,6,38.960
598,汉江,61804110,皇庄,1733590800000,6,38.960
598,汉江,61804110,皇庄,1733594400000,6,38.960
598,汉江,61804110,皇庄,1733598000000,6,38.960
600,汉江,61804110,皇庄,1733601600000,5,38.970
600,汉江,61804110,皇庄,1733605200000,6,38.970
600,汉江,61804110,皇庄,1733619600000,4,38.970
602,汉江,61804110,皇庄,1733623200000,5,38.980
600,汉江,61804110,皇庄,1733626800000,4,38.970
607,汉江,61804110,皇庄,1733630400000,5,39.000
612,汉江,61804110,皇庄,1733634000000,5,39.020
612,汉江,61804110,皇庄,1733637600000,6,39.020
615,汉江,61804110,皇庄,1733641200000,5,39.030
612,汉江,61804110,皇庄,1733644800000,4,39.020
610,汉江,61804110,皇庄,1733648400000,4,39.010
607,汉江,61804110,皇庄,1733652000000,4,39.000
605,汉江,61804110,皇庄,1733655600000,4,38.990
605,汉江,61804110,皇庄,1733659200000,6,38.990
605,汉江,61804110,皇庄,1733662800000,6,38.990
602,汉江,61804110,皇庄,1733666400000,4,38.980
602,汉江,61804110,皇庄,1733670000000,6,38.980
602,汉江,61804110,皇庄,1733673600000,6,38.980
602,汉江,61804110,皇庄,1733677200000,6,38.980
602,汉江,61804110,皇庄,1733680800000,6,38.980
602,汉江,61804110,皇庄,1733684400000,6,38.980
602,汉江,61804110,皇庄,1733688000000,6,38.980
602,汉江,61804110,皇庄,1733691600000,6,38.980
602,汉江,61804110,皇庄,1733695200000,6,38.980
602,汉江,61804110,皇庄,1733698800000,6,38.980
602,汉江,61804110,皇庄,1733706000000,5,38.980
602,汉江,61804110,皇庄,1733709600000,6,38.980
602,汉江,61804110,皇庄,1733713200000,6,38.980
600,汉江,61804110,皇庄,1733716800000,4,38.970
595,汉江,61804110,皇庄,1733720400000,4,38.950
593,汉江,61804110,皇庄,1733724000000,4,38.940
590,汉江,61804110,皇庄,1733727600000,4,38.930
590,汉江,61804110,皇庄,1733731200000,6,38.930
588,汉江,61804110,皇庄,1733734800000,4,38.920
588,汉江,61804110,皇庄,1733738400000,6,38.920
586,汉江,61804110,皇庄,1733742000000,4,38.910
586,汉江,61804110,皇庄,1733745600000,6,38.910
586,汉江,61804110,皇庄,1733749200000,6,38.910
583,汉江,61804110,皇庄,1733752800000,4,38.900
583,汉江,61804110,皇庄,1733756400000,6,38.900
583,汉江,61804110,皇庄,1733760000000,6,38.900
583,汉江,61804110,皇庄,1733763600000,6,38.900
581,汉江,61804110,皇庄,1733767200000,4,38.890
581,汉江,61804110,皇庄,1733770800000,6,38.890
581,汉江,61804110,皇庄,1733774400000,6,38.890
581,汉江,61804110,皇庄,1733778000000,6,38.890
581,汉江,61804110,皇庄,1733781600000,6,38.890
581,汉江,61804110,皇庄,1733785200000,6,38.890
581,汉江,61804110,皇庄,1733792400000,6,38.890
581,汉江,61804110,皇庄,1733796000000,6,38.890
581,汉江,61804110,皇庄,1733799600000,6,38.890
581,汉江,61804110,皇庄,1733803200000,6,38.890
581,汉江,61804110,皇庄,1733806800000,6,38.890
581,汉江,61804110,皇庄,1733810400000,6,38.890
578,汉江,61804110,皇庄,1733814000000,4,38.880
578,汉江,61804110,皇庄,1733817600000,6,38.880
581,汉江,61804110,皇庄,1733821200000,5,38.890
581,汉江,61804110,皇庄,1733824800000,6,38.890
578,汉江,61804110,皇庄,1733828400000,4,38.880
578,汉江,61804110,皇庄,1733832000000,6,38.880
578,汉江,61804110,皇庄,1733835600000,6,38.880
578,汉江,61804110,皇庄,1733839200000,6,38.880
578,汉江,61804110,皇庄,1733842800000,6,38.880
578,汉江,61804110,皇庄,1733846400000,6,38.880
578,汉江,61804110,皇庄,1733850000000,6,38.880
578,汉江,61804110,皇庄,1733853600000,6,38.880
578,汉江,61804110,皇庄,1733857200000,6,38.880
578,汉江,61804110,皇庄,1733860800000,6,38.880
578,汉江,61804110,皇庄,1733864400000,6,38.880
578,汉江,61804110,皇庄,1733868000000,6,38.880
578,汉江,61804110,皇庄,1733871600000,6,38.880
578,汉江,61804110,皇庄,1733878800000,6,38.880
581,汉江,61804110,皇庄,1733882400000,5,38.890
583,汉江,61804110,皇庄,1733886000000,5,38.900
583,汉江,61804110,皇庄,1733889600000,6,38.900
583,汉江,61804110,皇庄,1733893200000,6,38.900
583,汉江,61804110,皇庄,1733896800000,6,38.900
581,汉江,61804110,皇庄,1733900400000,4,38.890
581,汉江,61804110,皇庄,1733904000000,6,38.890
581,汉江,61804110,皇庄,1733907600000,6,38.890
581,汉江,61804110,皇庄,1733911200000,6,38.890
583,汉江,61804110,皇庄,1733914800000,5,38.900
586,汉江,61804110,皇庄,1733918400000,5,38.910
593,汉江,61804110,皇庄,1733922000000,5,38.940
598,汉江,61804110,皇庄,1733925600000,5,38.960
605,汉江,61804110,皇庄,1733929200000,5,38.990
610,汉江,61804110,皇庄,1733932800000,5,39.010
612,汉江,61804110,皇庄,1733936400000,5,39.020
617,汉江,61804110,皇庄,1733940000000,5,39.040
