q,rvnm,stcd,stnm,tm,wptn,z
28900,长江干流,60111300,螺山,1759248000000,4,26.940
29500,长江干流,60111300,螺山,1759251600000,5,26.970
29900,长江干流,60111300,螺山,1759255200000,4,26.960
30000,长江干流,60111300,螺山,1759258800000,5,26.970
30200,长江干流,60111300,螺山,1759262400000,6,26.970
28400,长江干流,60111300,螺山,1759266000000,5,26.980
28400,长江干流,60111300,螺山,1759269600000,5,26.990
30000,长江干流,60111300,螺山,1759273200000,4,26.970
29700,长江干流,60111300,螺山,1759280400000,4,26.970
29400,长江干流,60111300,螺山,1759284000000,5,26.980
29500,长江干流,60111300,螺山,1759287600000,5,26.990
30300,长江干流,60111300,螺山,1759291200000,5,27.000
30400,长江干流,60111300,螺山,1759294800000,4,26.970
28800,长江干流,60111300,螺山,1759298400000,5,26.990
30000,长江干流,60111300,螺山,1759302000000,6,26.990
30200,长江干流,60111300,螺山,1759305600000,6,26.990
29200,长江干流,60111300,螺山,1759309200000,5,27.000
29500,长江干流,60111300,螺山,1759312800000,4,26.970
28600,长江干流,60111300,螺山,1759316400000,5,27.000
30200,长江干流,60111300,螺山,1759320000000,4,26.960
30000,长江干流,60111300,螺山,1759323600000,5,26.990
30200,长江干流,60111300,螺山,1759327200000,4,26.970
28300,长江干流,60111300,螺山,1759330800000,5,26.980
29900,长江干流,60111300,螺山,1759334400000,6,26.980
28900,长江干流,60111300,螺山,1759338000000,5,26.990
28700,长江干流,60111300,螺山,1759341600000,6,26.990
29700,长江干流,60111300,螺山,1759345200000,4,26.980
28000,长江干流,60111300,螺山,1759348800000,5,26.990
29600,长江干流,60111300,螺山,1759352400000,6,26.990
29300,长江干流,60111300,螺山,1759356000000,4,26.980
28400,长江干流,60111300,螺山,1759359600000,4,26.970
29100,长江干流,60111300,螺山,1759366800000,6,26.980
29500,长江干流,60111300,螺山,1759370400000,6,26.980
29500,长江干流,60111300,螺山,1759374000000,5,26.990
29400,长江干流,60111300,螺山,1759377600000,5,27.000
29800,长江干流,60111300,螺山,1759381200000,4,26.980
29200,长江干流,60111300,螺山,1759384800000,5,26.990
29000,长江干流,60111300,螺山,1759388400000,6,26.990
29300,长江干流,60111300,螺山,1759392000000,4,26.980
28800,长江干流,60111300,螺山,1759395600000,6,26.980
28800,长江干流,60111300,螺山,1759399200000,6,26.980
29200,长江干流,60111300,螺山,1759402800000,4,26.960
29300,长江干流,60111300,螺山,1759406400000,4,26.940
29300,长江干流,60111300,螺山,1759410000000,4,26.920
29200,长江干流,60111300,螺山,1759413600000,6,26.920
29100,长江干流,60111300,螺山,1759417200000,4,26.910
29100,长江干流,60111300,螺山,1759420800000,4,26.900
29600,长江干流,60111300,螺山,1759424400000,4,26.890
28900,长江干流,60111300,螺山,1759428000000,5,26.920
29700,长江干流,60111300,螺山,1759431600000,4,26.900
28700,长江干流,60111300,螺山,1759435200000,5,26.910
29300,长江干流,60111300,螺山,1759438800000,5,26.930
28700,长江干流,60111300,螺山,1759442400000,4,26.920
28800,长江干流,60111300,螺山,1759446000000,5,26.940
28300,长江干流,60111300,螺山,1759453200000,4,26.920
29400,长江干流,60111300,螺山,1759456800000,5,26.930
